Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"010-000000158","653","010","Department of the Interior","423","","Yes","http://www.blm.gov/lr2000/","yes","no","no","yes","yes","No","no","no","09/10/2014","10:22:39"
"010-000000299","656","010","Department of the Interior","599","","No","http://www.usbr.gov/research/science-and-tech/index.html","yes","yes","no","yes","no","Not Applicable - None","no","no","09/11/2013","22:24:19"
"010-000000987","657","010","Department of the Interior","705","","Yes","http://earthquake.usgs.gov/","yes","yes","yes","yes","yes","http://earthquake.usgs.gov/earthquakes/mobile","no","yes","09/12/2013","00:20:08"
"010-000000987","657","010","Department of the Interior","663","","Yes","http://earthquake.usgs.gov/","yes","yes","yes","yes","yes","","","","09/13/2012","09:22:05"
"010-000001049","666","010","Department of the Interior","637","","No","Examples: http://waterdata.usgs.gov/wa/nwis/uvsite_no&#61;12500450   and   http://waterservices.usgs.gov/examples/showcase.html","yes","yes","yes","yes","yes","No","yes","yes","09/11/2013","17:26:07"
"010-000001049","666","010","Department of the Interior","631","","Yes","http://waterdata.usgs.gov/nwis","yes","yes","no","yes","yes","http://m.waterdata.usgs.gov","yes","yes","09/11/2013","17:26:07"
"010-000001049","666","010","Department of the Interior","635","","Yes","http://water.usgs.gov/","yes","yes","no","yes","yes","No","yes","yes","09/11/2013","17:26:07"
"010-000001049","666","010","Department of the Interior","633","","Yes","http://waterservices.usgs.gov/","yes","yes","no","no","no","No","yes","yes","09/11/2013","17:26:07"
"010-000001050","667","010","Department of the Interior","625","","Yes","http://nationalmap.gov/viewer.html","yes","yes","no","no","yes","No","no","no","09/11/2013","17:25:52"
"010-000001050","667","010","Department of the Interior","629","","Yes","http://viewer.nationalmap.gov/help/","yes","yes","no","yes","yes","No","no","no","09/11/2013","17:25:52"
"010-000001050","667","010","Department of the Interior","623","","Yes","http://nationalmap.gov/","yes","yes","yes","yes","yes","No","no","no","09/11/2013","17:25:52"
"010-000001050","667","010","Department of the Interior","627","","Yes","http://viewer.nationalmap.gov/example/services.html","yes","yes","no","no","yes","No","no","no","09/11/2013","17:25:52"
"010-000000308","670","010","Department of the Interior","439","","No","http://www3.ibc.doi.gov/services/financial/hyperion.cfm","no","no","no","yes","yes","","yes","yes","09/11/2013","17:05:45"
"010-000000308","670","010","Department of the Interior","437","","No","https://financial.nbc.gov/Citrix/XenApp/auth/login.aspx","no","no","no","no","no","","yes","yes","09/11/2013","17:05:45"
"010-000000316","673","010","Department of the Interior","443","","Yes","http://www.doi.gov/pmb/fbms/index.cfm","no","no","no","yes","yes","No","yes","yes","09/12/2013","00:13:42"
"010-000000319","674","010","Department of the Interior","431","","No","http://www.itdashboard.gov/investmentbuscid&#61;674","no","no","yes","yes","no","","yes","yes","09/12/2013","10:00:20"
"010-000000319","674","010","Department of the Interior","429","","No","http://www.doi.gov/pmb/oles/technology.cfm","no","no","yes","yes","yes","","yes","yes","09/12/2013","10:00:20"
"010-000000368","676","010","Department of the Interior","5623","","Yes","https://www.nfpors.gov/index.cfm","no","no","no","yes","yes","n/a","no","no","09/11/2014","08:21:29"
"010-000000368","676","010","Department of the Interior","5627","","No","http://www.doi.gov/pmb/owf/nfpors.cfm","no","no","no","yes","yes","n/a","yes","yes","09/11/2014","08:21:29"
"010-000000368","676","010","Department of the Interior","5625","","Yes","http://www.forestsandrangelands.gov/resources/reports/index.shtml","yes","no","no","no","no","n/a","no","yes","09/11/2014","08:21:29"
"006-000400900","678","006","Department of Commerce","801","","No","http://www.census.gov/privacy/data_protection/title_13_-_protection_of_confidential_information.html","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","823","","Yes","http://www.fsa.usda.gov/Internet/FSA_File/naip_2009_info_final.pdf","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","805","","Yes","http://www.fgdc.gov/","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","809","","Yes","http://www.fgdc.gov/nsdi-initiatives","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","791","","Yes","http://www.census.gov/geo/www/","yes","no","yes","yes","no","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","813","","Yes","http://services.nationalmap.gov/ArcGIS/rest/services/transportation/MapServer","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","795","","Yes","http://www.gpo.gov/fdsys/pkg/FR-1995-11-27/pdf/95-28854.pdf","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","817","","No","http://www.oig.doc.gov/OIGPublications/OSE-18599.pdf","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","803","","Yes","http://www.whitehouse.gov/omb/circulars_a016_rev/","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","807","","Yes","http://www.fgdc.gov/geospatial-lob/","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","811","","Yes","http://geonames.usgs.gov/","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","793","","Yes","www.archives.gov/federal-register/executive-orders/pdf/12906.pdf","no","no","no","no","yes","","no","no","03/14/2014","10:14:43"
"006-000400900","678","006","Department of Commerce","815","","Yes","http://catalog.data.gov/datasetorganization_type&#61;County+Government#topic&#61;counties_navigation","yes","no","no","no","yes","","no","no","02/06/2015","14:59:23"
"010-000000554","679","010","Department of the Interior","5621","","Yes","http://www.nps.gov","yes","yes","yes","yes","yes","","no","no","09/10/2014","15:21:09"
"010-999991141","685","010","Department of the Interior","4657","","Yes","http://www.doi.gov/ibc/customers/index.cfm","no","no","no","yes","yes","","no","no","09/11/2013","16:14:28"
"010-999991141","685","010","Department of the Interior","4661","","Yes","https://www.itdashboard.gov/","no","no","no","yes","no","","no","no","09/11/2013","16:14:29"
"010-999991141","685","010","Department of the Interior","4659","","Yes","http://www.doi.gov/ibc/vendors/index.cfm","no","no","no","yes","yes","","no","no","09/11/2013","16:14:29"
"010-999991241","687","010","Department of the Interior","4679","","No","http://www3.ibc.doi.gov/","no","no","no","yes","yes","","no","no","09/11/2013","17:16:03"
"010-999991241","687","010","Department of the Interior","4681","","Yes","http://www.doi.gov/ibc/services/hr/index.cfm","no","no","no","yes","no","","no","no","09/11/2013","17:16:03"
"010-000000710","688","010","Department of the Interior","419","","No","www.onrr.gov/ONRRWebStats/","yes","yes","yes","yes","yes","","yes","yes","09/12/2013","00:16:26"
"010-000000934","693","010","Department of the Interior","4503","","No","None - N/A","no","no","no","no","no","","no","no","09/10/2013","19:24:07"
"006-000310100","701","006","Department of Commerce","1147","","Yes","http://www.nws.noaa.gov/ops2/ops24/awips.htm","no","no","no","yes","no","None","no","no","09/13/2013","15:38:29"
"006-000310100","701","006","Department of Commerce","1151","","Yes","http://www.raytheon.com/capabilities/products/awips/","no","no","no","yes","no","None","yes","yes","09/13/2013","15:38:29"
"006-000310100","701","006","Department of Commerce","1155","","Yes","http://weather.msfc.nasa.gov/sport/awips2/","no","no","no","yes","no","None","yes","yes","09/10/2014","08:24:29"
"006-000310100","701","006","Department of Commerce","1149","","Yes","http://www.nws.noaa.gov/ost/SEC/AE/index.htm","no","no","no","yes","no","None","no","no","09/13/2013","15:38:29"
"006-000310100","701","006","Department of Commerce","1153","","Yes","http://www.unidata.ucar.edu/software/awips2/","no","no","no","yes","no","None","yes","yes","09/13/2013","15:38:29"
"006-000310400","703","006","Department of Commerce","1549","","Yes","http://www.emc.ncep.noaa.gov/","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","5571","","Yes","http://nomads.ncep.noaa.gov/","yes","yes","no","yes","yes","","yes","yes","09/10/2014","08:24:56"
"006-000310400","703","006","Department of Commerce","1559","","Yes","http://polar.ncep.noaa.gov/","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1553","","Yes","http://www.srh.noaa.gov/ssd/nwpmodel/html/nwplinks.htm","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1563","","No","http://www.hpc.ncep.noaa.gov/hpcaq/","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1567","","No","http://www.cio.noaa.gov/HPCC/pdfs/HPC_Strategic_Plan.pdf","no","no","no","yes","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1547","","Yes","http://mag.ncep.noaa.gov","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1571","","Yes","http://www.spc.noaa.gov/exper/sref/index_old.html","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1557","","Yes","http://www.opc.ncep.noaa.gov/estofs/estofs_surge_info.shtml","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1551","","No","http://www.hpc.ncep.noaa.gov/html/model2.shtml","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","5573","","Yes","http://mag.ncep.noaa.gov/","yes","yes","no","yes","yes","","no","yes","09/10/2014","08:24:56"
"006-000310400","703","006","Department of Commerce","1561","","Yes","http://www.nco.ncep.noaa.gov/pmb/products/","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1555","","Yes","http://www.nws.noaa.gov/mdl/synop/products.php","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1565","","Yes","http://www.emc.ncep.noaa.gov/mtt/wcoss.php","no","no","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1545","","Yes","http://nomads.ncep.noaa.gov/","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000310400","703","006","Department of Commerce","1569","","Yes","http://ready.arl.noaa.gov/HYSPLIT.php","yes","yes","no","no","yes","NA","yes","yes","09/13/2013","15:39:23"
"006-000380400","711","006","Department of Commerce","1157","","Yes","http://data1.gfdl.noaa.gov/","yes","yes","no","no","yes","None","yes","yes","09/13/2013","15:58:47"
"006-000380400","711","006","Department of Commerce","1161","","Yes","http://www.ncrc.gov/computing-resources/gaea/","no","no","no","yes","no","None","yes","yes","09/13/2013","15:58:47"
"006-000380400","711","006","Department of Commerce","1159","","Yes","http://rdhpcs.noaa.gov/boulder/","no","no","no","yes","no","None","yes","yes","09/13/2013","15:58:47"
"006-000380400","711","006","Department of Commerce","1163","","Yes","http://www.cio.noaa.gov/cio_divisions.html","no","no","no","yes","no","None","yes","yes","09/10/2014","08:25:28"
"006-000400700","715","006","Department of Commerce","4915","","Yes","http://www.census.gov/cgi-bin/briefroom/BriefRm","yes","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","4881","","Yes","http://www.census.gov/foreign-trade/data/index.html","yes","no","no","no","no","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","761","","Yes","http://www.census.gov/econ/census/","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4901","","Yes","http://www.census.gov/govs/","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","779","","Yes","http://www.census.gov/mobile/","no","yes","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","747","","Yes","http://www.census.gov/econ/","no","no","no","yes","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4919","","Yes","http://www.youtube.com/watchfeature&#61;player_embedded&amp;v&#61;KdkcNJ3FwgE","no","no","yes","yes","no","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","4885","","Yes","http://www.census.gov/manufacturing/m3/about_the_surveys/index.html","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","765","","Yes","http://bhs.econ.census.gov/bhs/index.html","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","733","","Yes","http://www.census.gov/foreign-trade/","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4905","","No","http://www.census.gov/govs/cog2012/","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","783","","Yes","https://explore.data.gov/Business-Enterprise/Economic-Indicator-Database-Search/phxx-bsp6","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","751","","Yes","http://www.census.gov/econ/survey.html","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4889","","Yes","http://www.census.gov/construction/c30/about_the_survey.html","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","769","","Yes","http://www.census.gov/cgi-bin/briefroom/BriefRm","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","737","","Yes","http://www.census.gov/foreign-trade/statistics/historical/","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4923","","No","http://www.census.gov/multimedia/www/videos/stats_in_action.php","no","no","yes","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","4909","","Yes","http://www.census.gov/econ/census/about/forms_2.html","no","no","no","no","no","","no","no","09/10/2014","15:06:22"
"006-000400700","715","006","Department of Commerce","787","","Yes","https://explore.data.gov/State-and-Local-Government-Finances-and-Employment/Census-of-Governments/wknb-7xa7","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","755","","Yes","http://www.census.gov/govs/","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4893","","Yes","http://www.census.gov/econ/","no","no","no","yes","yes","http://www.census.gov/mobile/","yes","yes","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","773","","Yes","http://www.youtube.com/watchfeature&#61;player_embedded&amp;v&#61;KdkcNJ3FwgE","no","no","yes","yes","no","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","741","","Yes","http://www.census.gov/manufacturing/m3/index.html","yes","no","no","no","no","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4913","","Yes","http://www.census.gov/econ/economywide.html","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","4879","","Yes","http://www.census.gov/foreign-trade/","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","759","","No","http://www.census.gov/govs/cog2012/","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4897","","Yes","http://www.census.gov/econ/survey.html","yes","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","777","","No","http://www.census.gov/multimedia/www/videos/stats_in_action.php","no","no","yes","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","745","","Yes","http://www.census.gov/construction/c30/c30index.html","yes","no","no","no","no","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4917","","Yes","http://directorsblog.blogs.census.gov/","no","no","yes","yes","no","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","4883","","Yes","http://www.census.gov/foreign-trade/statistics/historical/","yes","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","763","","No","http://www.census.gov/econ/census/preview_forms/","no","no","no","no","no","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4903","","Yes","http://www.census.gov/govs/cog/","yes","no","no","no","no","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","781","","Yes","https://explore.data.gov/Construction-and-Housing/Construction-Spending/9idb-srhc","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","749","","Yes","http://www.census.gov/econ/progoverview.html","no","no","no","yes","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","735","","Yes","http://www.census.gov/foreign-trade/data/index.html","yes","no","no","no","no","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4921","","Yes","http://www.youtube.com/playlistlist&#61;PL990EC38D8CCA1C25&amp;feature&#61;plc p","no","no","yes","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","4887","","Yes","http://www.census.gov/manufacturing/m3/index.html","yes","no","no","no","no","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","767","","Yes","http://www.census.gov/econ/economywide.html","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4907","","Yes","http://www.census.gov/econ/census/","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","785","","Yes","https://explore.data.gov/Foreign-Commerce-and-Aid/U-S-International-Trade-in-Goods-and-Services/p84k-yq8b","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","753","","No","http://www.census.gov/econ/census07/","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4925","","Yes","http://www.census.gov/econ/currentdata/","yes","no","no","no","yes","","no","no","09/10/2014","15:06:22"
"006-000400700","715","006","Department of Commerce","4891","","Yes","http://www.census.gov/construction/c30/c30index.html","yes","no","no","no","no","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","771","","Yes","http://directorsblog.blogs.census.gov/","no","no","yes","yes","no","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","739","","Yes","http://www.census.gov/manufacturing/m3/about_the_surveys/index.html","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4911","","Yes","http://bhs.econ.census.gov/bhs/index.html","no","no","no","no","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","789","","Yes","https://explore.data.gov/Business-Enterprise/Economic-Indicator-Database-Search/phxx-bsp6","yes","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","757","","Yes","http://www.census.gov/govs/cog/","yes","no","no","no","no","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","4895","","Yes","http://www.census.gov/econ/progoverview.html","no","no","no","yes","yes","","no","no","09/13/2013","15:15:35"
"006-000400700","715","006","Department of Commerce","775","","Yes","http://www.youtube.com/playlistlist&#61;PL990EC38D8CCA1C25&amp;feature&#61;plc p","no","no","yes","no","yes","","","","09/13/2012","14:17:35"
"006-000400700","715","006","Department of Commerce","743","","Yes","http://www.census.gov/construction/c30/about_the_survey.html","no","no","no","no","yes","","","","09/13/2012","14:17:35"
"006-000400800","716","006","Department of Commerce","1493","","Yes","http://www.census.gov/sipp/index.html","yes","no","no","no","no","","yes","yes","09/13/2013","15:16:03"
"006-000400800","716","006","Department of Commerce","1495","","Yes","http://www.census.gov/acs","yes","no","no","no","no","","yes","yes","09/13/2013","15:16:03"
"014-000000012","718","014","Department of State","4351","69081","No","https://webilms.state.gov","no","no","no","no","no","No","yes","no","09/10/2013","14:05:15"
"014-000000012","718","014","Department of State","4353","77542","No","http://a.m.state.sbu/sites/LM/PMP/SYS/ILMSUserNetwork/default.aspx","no","no","yes","yes","no","No","no","no","09/10/2013","14:05:15"
"025-000004540","720","025","Department of Housing and Urban Development","4927","","Yes","http://www.hud.gov","no","yes","yes","no","yes","","no","no","09/13/2013","15:22:52"
"006-000051000","721","006","Department of Commerce","1093","","No","https://csc.eas.commerce.gov/CSC","no","no","no","yes","no","","no","no","09/13/2013","15:36:49"
"006-000400300","724","006","Department of Commerce","1041","","Yes","http://factfinder2.census.gov","yes","no","no","yes","no","","no","no","03/14/2014","10:22:44"
"006-000051100","725","006","Department of Commerce","5565","","Yes","http://www.ntia.doc.gov","no","no","no","no","no","No","no","no","09/10/2014","07:55:05"
"006-000051100","725","006","Department of Commerce","4845","","Yes","http://www.commerce.gov/","yes","no","yes","no","no","No","no","no","09/10/2014","07:55:05"
"006-000051100","725","006","Department of Commerce","5567","","Yes","http://www.bis.doc.gov/","no","no","no","no","yes","No","no","no","09/10/2014","07:55:05"
"014-000000014","730","014","Department of State","1169","","No","http://www.itdashboard.gov/investmentbuscid&#61;730    http://www.gsa.gov/portal/category/27096","no","no","no","yes","yes","","","","09/14/2012","08:30:55"
"014-000000014","730","014","Department of State","4419","69096","Yes","http://gsa.gov/portal/category/27096","no","no","no","no","yes","no","no","no","09/10/2013","14:49:06"
"014-000000018","734","014","Department of State","1265","","No","http://www.itdashboard.gov/investmentbuscid&#61;734","no","no","yes","yes","no","","","","09/14/2012","09:39:33"
"014-000000018","734","014","Department of State","4355","69092","Yes","https://www.itdashboard.gov/investmentbuscid=734","no","no","yes","yes","no","","no","no","09/10/2013","14:09:34"
"202-000001051","735","202","U.S. Army Corps of Engineers","5209","","No","https://remis.usace.army.mil (This is the operational URL. None of the Relationships listed apply)","no","no","no","no","no","","no","no","11/04/2013","16:35:35"
"202-000001051","735","202","U.S. Army Corps of Engineers","847","","Yes","http://rivergages.com","yes","no","no","no","no","","no","no","09/12/2013","14:24:04"
"202-000001051","735","202","U.S. Army Corps of Engineers","4733","","No","http://www.swd-wc.usace.army.mil/","yes","no","no","no","no","","no","no","09/12/2013","14:24:04"
"202-000001051","735","202","U.S. Army Corps of Engineers","4737","","No","http://www.swd-wc.usace.army.mil/","yes","no","no","no","no","","no","no","09/12/2013","14:43:58"
"202-000001051","735","202","U.S. Army Corps of Engineers","5207","","No","http://www.swd-wc.usace.army.mil","yes","no","no","no","no","","no","no","11/04/2013","16:35:35"
"202-000001051","735","202","U.S. Army Corps of Engineers","5211","","Yes","http://rms.usace.army.mil","no","no","no","yes","yes","","no","no","11/04/2013","16:35:35"
"202-000001051","735","202","U.S. Army Corps of Engineers","4731","","Yes","http://www.nwd-wc.usace.army.mil/","yes","no","no","no","no","","no","no","09/12/2013","14:24:04"
"202-000001051","735","202","U.S. Army Corps of Engineers","4735","","Yes","http://www.nwd-wc.usace.army.mil/","yes","no","no","no","no","","no","no","09/12/2013","14:43:58"
"202-000001051","735","202","U.S. Army Corps of Engineers","5205","","Yes","http://www.nwd-wc.usace.army.mil","yes","no","no","no","no","","no","no","11/04/2013","16:35:35"
"025-000004480","738","025","Department of Housing and Urban Development","1537","","Yes","https://drgr.hud.gov/DRGRWeb/index.jsp","no","no","no","no","no","","","","09/14/2012","12:41:39"
"025-000004480","738","025","Department of Housing and Urban Development","4211","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/homeless/budget/2012","yes","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1527","","Yes","https://esnaps.hud.gov/grantium/frontOffice.jsf","no","no","no","yes","no","","","","09/14/2012","12:41:39"
"025-000004480","738","025","Department of Housing and Urban Development","4215","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/systems/idis","no","no","no","yes","no","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1531","","Yes","http://egis.hud.gov/cpdmaps/","yes","no","no","no","no","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","4219","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/communitydevelopment/programs/drsi/drgrs","no","no","no","yes","no","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1535","","Yes","https://www21.hud.gov/idis","no","no","no","no","no","","","","09/14/2012","12:41:39"
"025-000004480","738","025","Department of Housing and Urban Development","1539","","No","http://www.hud.gov/offices/cpd/about/fundingmatrix/","yes","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","4213","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/homeless/budget/newpro2011","yes","no","no","no","yes","","","","03/29/2013","15:11:28"
"025-000004480","738","025","Department of Housing and Urban Development","1529","","Yes","http://www.hudhre.info/esnaps/index.cfmdo&#61;viewEsnapsIssuances","no","no","no","yes","no","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","4217","","No","http://www.hud.gov/offices/cpd/affordablehousing/reports/index.cfm","yes","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","1533","","Yes","http://www.hud.gov/offices/cpd/systems/idis/idis.cfm","no","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"025-000004480","738","025","Department of Housing and Urban Development","4221","","Yes","http://portal.hud.gov/hudportal/HUDsrc&#61;/program_offices/comm_planning/about/conplan/cpdmaps","yes","no","no","no","yes","","no","no","09/13/2013","15:22:21"
"014-000000029","742","014","Department of State","4349","69090","Yes","http://www.itdashboard.gov/investmentbuscid=742","no","no","no","no","yes","no","no","no","09/10/2013","14:02:51"
"014-000000029","742","014","Department of State","1253","","No","http://www.itdashboard.gov/investmentbuscid&#61;742","no","no","no","yes","no","","","","09/14/2012","08:57:43"
"202-000001010","750","202","U.S. Army Corps of Engineers","4819","","No","https://ce-ais.usace.army.mil/cefms","no","no","no","yes","yes","No","no","no","09/10/2014","15:36:01"
"202-000001017","761","202","U.S. Army Corps of Engineers","541","","No","https://kme.usace.army.mil/ci/ITIMProgramsProjects/EDW/default.aspx","no","no","no","yes","no","","no","no","09/13/2013","09:56:52"
"202-000001032","762","202","U.S. Army Corps of Engineers","5425","","Yes","http://rms.usace.army.mil","no","no","no","yes","yes","","no","no","03/13/2014","16:32:19"
"202-000001032","762","202","U.S. Army Corps of Engineers","857","","Yes","http://rms.usace.army.mil/","no","no","no","yes","yes","","no","no","09/12/2013","14:52:54"
"202-000001032","762","202","U.S. Army Corps of Engineers","4741","","Yes","http://rmssupport.helpserve.com/","no","no","yes","yes","yes","","no","no","09/12/2013","14:57:48"
"202-000001032","762","202","U.S. Army Corps of Engineers","4739","","Yes","http://rmssupport.helpserve.com/","no","no","yes","yes","yes","","no","no","09/12/2013","14:52:54"
"202-000001033","765","202","U.S. Army Corps of Engineers","1639","","No","https://pmbp.usace.army.mil/portal/page/portal/USACE_PMBP_Portal","no","no","no","yes","yes","No","no","no","09/12/2014","17:43:30"
"202-000001031","766","202","U.S. Army Corps of Engineers","5179","","Yes","www.twitter.com/corpslocks","yes","yes","yes","no","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5197","","No","https://cops.usace.army.mil/sites/EM/EngLink/default.aspx","yes","no","no","yes","no","","no","no","11/04/2013","15:18:57"
"202-000001031","766","202","U.S. Army Corps of Engineers","5183","","Yes","http://corpslakes.usace.army.mil/visitors/","yes","no","yes","yes","no","","no","no","11/04/2013","15:18:57"
