Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"009-000201062","276","009","Department of Health and Human Services","CMS Healthcare Quality End Stage Renal Disease (ESRD) Systems","34033","329646","Awarded","7530","HHSN316201200130W","","","1331604","yes","yes","Yes","EDAPTIVE SYSTEMS, L.L.C.","NIHJT2010002","0.000000","Order Dependent (IDV only)","","06/03/2014","01/01/1970","U","IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","199087","7529","","2015-02-05 09:00:30","2015-02-05 09:00:30"
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","21600","287790","Awarded","7530","HHSM500T0002","HHSM500200700014I","7530","","yes","yes","Yes","LOGICON INCORPORATED","","14.143873","Cost Plus Award Fee","","07/11/2014","04/15/2017","U","NATIONAL LEVEL REPOSITORY - DESIGN&DEVELOPMENT (NLR D&D)","199215","7530","0","2015-02-05 10:24:44","2015-02-05 10:24:43"
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","21603","287793","Awarded","7530","HHSM500T0003","HHSM500200700024I","7530","","yes","yes","Yes","QUALITY SOFTWARE SERVICES, INC.","","11.219633","Cost Plus Award Fee","","06/16/2014","10/28/2015","U","NLR TESTING MODIFICATION 000019","199217","7530","0","2015-02-05 10:24:44","2015-02-05 10:24:44"
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","21604","287809","Awarded","7530","HHSM500200900002U","26301D0054","7530","","no","yes","Yes","LOCKHEED MARTIN SERVICES INC","","148.712674","Firm Fixed Price","","12/23/2014","12/31/2014","U","CONSOLIDATED INFORMATION TECHNOLOGY INFRASTRUCTURE CONTRACT","199219","7530","0","2015-02-05 10:24:44","2015-02-05 10:24:44"
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","34005","328719","Awarded","7530","HHSM500B0016","HHSM500201200021B","7530","","yes","yes","Yes","COMPUTING SOLUTIONS","","2.570784","Firm Fixed Price","","10/14/2014","04/30/2017","U","IGF::OT::IGF THE PURPOSE OF THIS ACTION IS TO OBTAIN ASSISTANCE WITH DEVELOPING AND MAINTAINING REQUIREMENTS FOR CMS' HITECH BUSINESS, USER, FUNCTION, NONFUNCTIONAL, AND INTERFACE REQUIREMENTS.","199221","7530","0","2015-02-05 10:24:44","2015-02-05 10:24:44"
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","34007","328720","Awarded","7530","HHSM500T0003","HHSM50020070014I","7530","","yes","yes","No","","","","","","","","","","","","","2013-09-10 14:39:49",""
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","34017","328726","Awarded","7530","HHSM500T0001","HHSM500200600003I","7530","","yes","yes","Yes","COMPANION DATA SERVICES LIMITED LIABILITY COMPANY","","29.707016","Firm Fixed Price","","05/26/2014","05/25/2015","U","TAS::75 0510::TAS RECOVERY ENTERPRISE DATA CENTER SERVICES","199223","7530","0","2015-02-05 10:24:44","2015-02-05 10:24:44"
"009-000267387","1175","009","Department of Health and Human Services","CMS Multidimensional Insurance Data Analytics System (MIDAS)","26055","320522","Awarded","","HHSM500200700023I","","","","no","yes","Yes","IDL SOLUTIONS INCORPORATED","","","Cost Plus Award Fee","","09/14/2014","01/01/1970","U","TAS::75 0511::TAS ENTERPRISE SYSTEMS DEVELOPMENT","199265","7530","","2014-03-10 11:36:32","2015-02-05 10:30:05"
"009-000267387","1175","009","Department of Health and Human Services","CMS Multidimensional Insurance Data Analytics System (MIDAS)","30555","324942","Awarded","","HHSM5000t001","","","","no","yes","No","","","","","","","","","","","","","2013-03-25 13:30:16",""
"009-000267389","961","009","Department of Health and Human Services","CMS Federally Facilitated Marketplace (FFM)","23077","304225","Awarded","","HHSM500200700015I","","","","no","yes","Yes","CGI FEDERAL INC.","","0.001000","Cost Plus Award Fee","","12/15/2014","01/01/1970","U","TAS::75 0511::TAS ENTERPRISE SYSTEMS DEVELOPMENT","199195","7530","","2012-09-12 14:26:58","2015-02-05 10:23:14"
"009-000267389","961","009","Department of Health and Human Services","CMS Federally Facilitated Marketplace (FFM)","23078","304226","Awarded","","HHSM500200700024I","","","","no","yes","Yes","QUALITY SOFTWARE SERVICES, INC.","","0.001000","Cost Plus Award Fee","","09/14/2013","01/01/1970","U","ENTERPRISE SYSTEMS DEVELOPMENT","199197","7530","","2014-03-10 11:36:37","2015-02-05 10:23:14"
"009-000267389","961","009","Department of Health and Human Services","CMS Federally Facilitated Marketplace (FFM)","28279","322363","Awarded","","HHSM500T0012","","","","no","yes","No","","","","","","","","","","","","","2012-12-03 13:13:42",""
"009-000267389","961","009","Department of Health and Human Services","CMS Federally Facilitated Marketplace (FFM)","28281","322364","Awarded","","HHS500T0007","","","","no","yes","No","","","","","","","","","","","","","2012-12-03 13:13:42",""
"009-000267389","961","009","Department of Health and Human Services","CMS Federally Facilitated Marketplace (FFM)","44247","339354","Awarded","","HHSM-500-2012-00097G","","","","no","yes","Yes","CREATIVE COMPUTING SOLUTIONS, INC.","","12.460790","Firm Fixed Price","","01/21/2015","11/01/2017","U","IGF::OT::IGF MARKETPLACE SECURITY OVERSIGHT","199199","7530","0","2015-02-05 10:23:14","2015-02-05 10:23:14"
"009-000267389","961","009","Department of Health and Human Services","CMS Federally Facilitated Marketplace (FFM)","44249","339355","Awarded","","HHSM-500-2007-0024i/HHSM-T0008","","","","no","yes","No","","","","","","","","","","","","","2014-09-12 14:41:59",""
"009-000267910","1177","009","Department of Health and Human Services","CMS CCIIO Health Insurance and Oversight IT Investment","43885","340186","Awarded","","HHSM-500-2013-00236G","","","","no","yes","Yes","CGI FEDERAL INCORPORATED","","31.068305","Time and Materials","","01/29/2015","04/14/2015","U","IGF::OT::IGF HEALTH INSURANCE OVERSIGHT SYSTEM (HIOS)","199183","7530","0","2015-02-05 10:21:04","2015-02-05 10:21:04"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","21024","276366","Awarded","7526","HHSH250200736005C","","","","yes","yes","Yes","REI SYSTEMS INCORPORATED","","46.714488","Cost Plus Fixed Fee","","04/27/2012","09/26/2012","U","TAS::75 0350::TAS","199853","7526","0","2015-02-06 11:51:10","2015-02-06 11:51:10"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","21026","286496","Awarded","7526","HHSH250201100095G ","GS10F0364K","4730","","no","yes","Yes","DATA NETWORKS, INC.","","2.012152","Firm Fixed Price","","11/29/2013","09/29/2014","U","OTHER FUNCTIONS IT PROJECT MANAGEMENT SUPPORT","199855","7526","0","2015-02-06 11:51:10","2015-02-06 11:51:10"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","26041","319694","Awarded","7526","HHSH250201200005I","","","HHSH12250SOL00034","yes","yes","Yes","REI SYSTEMS, INC.","","","Firm Fixed Price","","12/23/2014","01/01/1970","U","IGF::OT::IGF EHB IDIQ CONTRACT","199857","7526","","2013-03-19 11:56:58","2015-02-06 11:51:10"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","38911","332689","Awarded","7526","HHSH250201200010I","","","","no","yes","Yes","EDAPTIVE SYSTEMS, L.L.C.","","0.002500","Firm Fixed Price","","12/19/2014","01/01/1970","U","IGF::OT::IGF  DOMAIN 2 EHB","199859","7526","","2014-09-11 13:43:20","2015-02-06 11:51:10"
"009-000276109","1089","009","Department of Health and Human Services","HRSA - BPHC Bureau of Primary Health Care Management Information System (BHCMIS)","38913","332690","Awarded","7526","HHSH250201200011T","","","","no","yes","No","","","","","","","","","","","","","2014-09-11 13:43:20",""
"009-000281361","1090","009","Department of Health and Human Services","CMS Fraud Prevention System (FPS)","21027","283041","Awarded","7530"," HHSM500T0001","HHSM500200700014I","7530","","no","yes","Yes","LOGICON INCORPORATED","","0.484605","Cost Plus Fixed Fee","","04/25/2010","04/25/2011","U","TAS::75 0511::TAS CONTINUITY ASSESSMENT RECORD&EVALUATION (CARE) SYSTEM OPERATIONS AND MAINTENANCE","199201","7530","0","2012-09-12 16:13:13","2015-02-05 10:23:21"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","21029","283281","Awarded","7530","HHSM500200600016C","HHSM500200600016C","7530","","yes","yes","Yes","BKB DATA SYSTEMS LIMITED LIABILITY COMPANY","","2.360771","Time and Materials","","03/16/2010","12/31/2010","U","PROGRAMMING SERVICES","199343","7530","0","2013-03-07 11:17:33","2015-02-05 13:39:26"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","21030","283282","Awarded","7530","HHSM500201100057C","HHSM500201100057C","7530","","yes","yes","Yes","EDAPTIVE SYSTEMS, L.L.C.","","37.050328","Cost Plus Fixed Fee","","01/26/2015","09/22/2016","U","MOD TO EXERCISE AND AWARD OPTION YEAR 3.","199345","7530","0","2015-02-05 13:39:26","2015-02-05 13:39:26"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","21031","283310","Awarded","7530","HHSM500200900032C","HHSM500200900032C","7530","","yes","yes","Yes","EDAPTIVE SYSTEMS, LLC","","28.024440","Cost Plus Award Fee","","10/28/2014","06/30/2016","U","TAS::75 0511::TAS  ADDITIONAL WORK","199347","7530","0","2015-02-05 13:39:26","2015-02-05 13:39:26"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","21032","283311","Awarded","7530","HHSM500200900029C","HHSM500200900029C","7530","","yes","yes","No","","","","","","","","","","","","","2015-06-26 11:41:21",""
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","21033","283312","Awarded","7530","HHSM500200900083C","HHSM500200900083C","7530","","yes","yes","Yes","BUCCANEER COMPUTER SYSTEMS & SERVICE, INC.","","30.726460","Cost Plus Award Fee","","09/30/2014","09/29/2015","U","TAS::75 0119 000::TAS REWRITE SOW","199351","7530","0","2014-09-12 14:42:35","2015-02-05 13:39:26"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","21034","283381","Awarded","7530","HHSM500T0002","HHSM500200700017I","7530","","yes","yes","Yes","COMPUTER SCIENCES CORPORATION (3126)","","118.653580","Cost Plus Award Fee","","12/20/2013","05/07/2014","U","TAS::75 0511::TAS ENTERPRISE SYSTEMS DEVELOPMENT","199353","7530","0","2015-02-05 13:39:26","2015-02-05 13:39:26"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","21035","283342","Awarded","7530","HHSM500201100108C","HHSM500201100108C","7530","","yes","yes","Yes","AXIOM CORPORATION","","3.797411","Firm Fixed Price","","05/29/2014","09/29/2014","U","AUDITING SERVICES","199355","7530","0","2015-02-05 13:39:26","2015-02-05 13:39:26"
"009-000281532","1091","009","Department of Health and Human Services","CMS Quality Program","44251","339941","Awarded","7530","HHSN316201200073W","HHSN316201200073W","7530","","yes","yes","Yes","ACE INFO SOLUTIONS, INC.","NIHJT2010002","0.000000","Order Dependent (IDV only)","","06/03/2014","01/01/1970","U","IGF::OT::IGF  IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS","199357","7529","","2015-02-05 13:39:26","2015-02-05 13:39:26"
"009-000281595","1092","009","Department of Health and Human Services","CMS Risk Adjustment Data Collection","43179","340254","Awarded","7530","HHSM500T0003","HHSM500200700018I","7530","","yes","no","Yes","INTERNATIONAL BUSINESS MACHINES CORPORATION","","25.063833","Cost Plus Award Fee","","12/10/2014","10/31/2015","U","EXERCISE OPTION YEAR 3, CLIN 0004AC IDR WORK","199275","7530","0","2015-02-05 10:30:51","2015-02-05 10:30:51"
"009-000281603","1093","009","Department of Health and Human Services","CMS Shared Systems Integrated Testing","21041","HHSM5002007000241","Awarded","7530","HHSM500T0001","HHSM500200700024I","7530","","no","yes","Yes","QUALITY SOFTWARE SERVICES, INC.","","16.604171","Cost Plus Award Fee","","12/16/2014","06/22/2015","U","SINGLE TESTING CONTRACTOR","199277","7530","0","2015-02-05 10:30:59","2015-02-05 10:30:59"
"009-000281769","1491","009","Department of Health and Human Services","CMS Electronic Submission of Medical Documentation","43155","340068","Awarded","","HHSM-500-2007-00024I","","","","yes","yes","Yes","QUALITY SOFTWARE SERVICES, INC.","","0.001000","Cost Plus Award Fee","","09/14/2014","01/01/1970","U","TAS::75 0511::TAS ENTERPRISE SYSTEMS DEVELOPMENT","199189","7530","","2014-09-10 10:27:57","2015-02-05 10:22:42"
"009-000281769","1491","009","Department of Health and Human Services","CMS Electronic Submission of Medical Documentation","43157","340069","Awarded","","HHSM-500-2011-00032I","","","","yes","no","Yes","TANTUS TECHNOLOGIES, INC.","RFPCMS20118(A)0020","","Cost Plus Fixed Fee","","04/04/2014","01/01/1970","U","REPLACE EXISTING LMI FMSG STAFF SUPPORT CONTRACT WITH A NEW IDIQ AND SUBORDINATE TASK ORDERS.","199191","7530","","2014-09-10 10:27:57","2015-02-05 10:22:42"
"009-000281769","1491","009","Department of Health and Human Services","CMS Electronic Submission of Medical Documentation","43159","340070","Awarded","","HHSM-500-2013-00106c","","","","yes","no","Yes","ESAC INC","","3.882217","Firm Fixed Price","","04/02/2013","","N","IGF::OT::IGF","219887","7530","","2014-09-10 10:27:57","2015-07-16 07:43:25"
"009-000281769","1491","009","Department of Health and Human Services","CMS Electronic Submission of Medical Documentation","43161","340073","Awarded","","HHSM-500-2013-00143C","","","","yes","no","Yes","HALFAKER AND ASSOCIATES, LLC","","2.093853","Firm Fixed Price","","11/01/2014","09/08/2015","U","IGF::OT::IGF","199193","7530","0","2015-02-05 10:22:42","2015-02-05 10:22:42"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","21042","284182","Awarded","7530","HHSM500200800356G","GS35F4052G","7530","","yes","yes","Yes","FU ASSOCIATES LIMITED","","14.230355","Time and Materials","","05/12/2012","05/11/2013","U","TAS::75 0511::TAS HEALTH PLAN MANAGEMENT SYSTEMS","199153","7530","0","2015-02-05 10:11:12","2015-02-05 10:11:12"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","21044","290503","Awarded","7530","HHSM500T0002","HHSM500200700010I","7530","","yes","yes","Yes","MARICOM SYSTEMS INCORPORATED","","10.780566","Firm Fixed Price","","04/01/2014","03/31/2014","U","DATABASE ADMINISTRATION (DB2) TASK ORDER.","199155","7530","0","2014-09-11 13:28:32","2015-02-05 10:11:12"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","21049","290544","Awarded","7530","HHSM500B0020","HHSM500200500001B","7530","","yes","yes","Yes","GENOVA TECHNOLOGIES, INC.","","0.250576","Firm Fixed Price","","06/06/2011","06/05/2012","U","TAS::75 0522::TAS PROJECT MANAGEMENT (PM) REQUIREMENTS SUPPORT","199157","7530","0","2014-09-11 13:28:32","2015-02-05 10:11:12"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","21053","290550","Awarded","7530","HHSM500T0002","HHSM500200700016I","7530","","yes","yes","Yes","ELECTRONIC DATA SYSTEMS, LLC","","10.868719","Firm Fixed Price","","03/01/2012","09/14/2012","U","TAS::75 0510::TAS RECOVERY ARRA::YES::ARRA","199159","7530","0","2015-02-05 10:11:12","2015-02-05 10:11:12"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","34063","329991","Awarded","7530","26301D0054","HHSM500900002U","7530","","yes","no","Yes","LOCKHEED MARTIN SERVICES INC","","","Firm Fixed Price","","05/15/2002","01/01/1970","U","","199161","7530","","2013-09-10 14:46:31","2015-02-05 10:11:12"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","34065","329992","Awarded","7530","T0008","HHSM500200700024I","7530","","yes","yes","Yes","QUALITY SOFTWARE SERVICES, INC.","","23.231120","Cost Plus Award Fee","","12/31/2014","07/16/2018","U","ACA/ACO TESTING","199163","7530","0","2015-02-05 10:11:12","2015-02-05 10:11:12"
"009-000281783","1094","009","Department of Health and Human Services","CMS Accountable Care Organizations","34067","329993","Awarded","7530","HHSM500T009","HHSM500200700014I","7530","","yes","yes","No","","","","","","","","","","","","","2014-09-11 13:28:33",""
"009-000282322","1096","009","Department of Health and Human Services","CMS Physician Feedback Program","21059","284102","Awarded","","HHSM500T0003","HHSM500200500025I","7530"," RTOP CMS 2010 011","yes","yes","Yes","MATHEMATICA POLICY RESEARCH INCORPORATED","RTOP CMS 2010 011","7.499956","Cost Plus Fixed Fee","","07/15/2014","09/29/2014","U","RESOURCE USE REPORTS (RUR) USING MEDICARE FEE-FOR-SERVICE BENEFICIARY DATA","199949","7530","0","2012-09-12 14:28:36","2015-02-06 14:25:11"
"009-000282322","1096","009","Department of Health and Human Services","CMS Physician Feedback Program","26043","319299","Awarded","","HHSM5002007000141","","","","yes","yes","No","","","","","","","","","","","","","2013-09-12 18:16:21",""
"009-000314820","1277","009","Department of Health and Human Services","CMS Automated Provider Screening","31369","324980","Awarded","7530","HHSM500201100089C","","","","no","yes","Yes","TURNING POINT GLOBAL SOLUTIONS, L.L.C.","","60.709688","Cost Plus Fixed Fee","","09/30/2014","09/29/2016","U","PROVIDER SCREENING","199177","7530","0","2015-02-05 10:20:33","2015-02-05 10:20:33"
"009-000314838","1179","009","Department of Health and Human Services","CMS Medicare Secondary Payer Systems","26059","317991","Awarded","7530","HHSM500200700021i","","","","yes","yes","Yes","VIPS, INC.","","0.001000","Cost Plus Award Fee","","09/14/2007","","N","TAS::75 0511::TAS ENTERPRISE SYSTEMS DEVELOPMENT","219395","7530","","2015-02-05 10:29:06","2015-07-16 02:51:03"
"009-000314914","1181","009","Department of Health and Human Services","CMS Master Data Management (MDM)","26061","318500","Awarded","0500","HHSM-500-T0005","HHSM-500-2007-00025I","7530","","yes","yes","Yes","MARICOM SYSTEMS INCORPORATED","","26.752400","Cost Plus Award Fee","","12/22/2014","03/27/2018","U","ACO/MSSP ENTERPRISE DATA SERVICES CONTRACT","199255","7530","0","2015-02-05 10:28:29","2015-02-05 10:28:29"
"009-000314915","1183","009","Department of Health and Human Services","CMS Enterprise Portal","26063","318124","Awarded","7530","HHSM-500-2007-00025I","","","","no","yes","Yes","MARICOM SYSTEMS INCORPORATED","","0.001000","Cost Plus Award Fee","","01/14/2015","01/01/1970","U","ENTERPRISE SYSTEMS DEVELOPMENT","199203","7530","","2014-09-11 13:29:35","2015-02-05 10:23:30"
"009-000314916","1185","009","Department of Health and Human Services","CMS Enterprise Identity Management (EIDM)","26065","318746","Awarded","0500","HHSM500T0007"," HHSM500200700024I","7530","120291","yes","no","Yes","QUALITY SOFTWARE SERVICES, INC.","","89.185333","Cost Plus Fixed Fee","","01/15/2015","03/01/2017","U","DATA SERVICES HUB (DSH)","200351","7530","0","2015-02-06 16:28:43","2015-02-06 16:28:43"
"009-000314916","1185","009","Department of Health and Human Services","CMS Enterprise Identity Management (EIDM)","26067","318747","Awarded","0500","HHSM500T0001","HHSM500200700020I","7530","120743","yes","yes","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","17.519149","Firm Fixed Price","","01/23/2015","01/30/2017","U","REMOTE IDENTITY PROOFING&MULTI FACTOR PROOFING AUTHENTICATION","200353","7530","0","2015-02-06 16:28:43","2015-02-06 16:28:43"
"009-000316503","1189","009","Department of Health and Human Services","CMS MACBIS (Medicaid & CHIP Business Information and Solutions)","43763","340233","Awarded","7530","HHSM-500-2012-00022B/HHSM-500-B0003","","","","yes","yes","No","","","","","","","","","","","","","2015-02-05 10:27:22",""
"009-000316503","1189","009","Department of Health and Human Services","CMS MACBIS (Medicaid & CHIP Business Information and Solutions)","43765","340234","Awarded","7530","HHSM-500-2010-00025I T0007","","","","yes","yes","Yes","THOMSON REUTERS (HEALTHCARE) INC.","","","Order Dependent (IDV only)","","01/13/2015","01/01/1970","U","MEDICAID AND CHIP POLICY IMPLEMENTATION AND EVALUATION","199249","7530","","2014-09-11 13:31:22","2015-02-05 10:27:22"
"009-000316503","1189","009","Department of Health and Human Services","CMS MACBIS (Medicaid & CHIP Business Information and Solutions)","43767","340236","Awarded","7530","HHSM-500-2012-00082C/000003","","","","yes","no","No","","","","","","","","","","","","","2014-09-11 13:31:22",""
"009-000316503","1189","009","Department of Health and Human Services","CMS MACBIS (Medicaid & CHIP Business Information and Solutions)","43769","340240","Awarded","7530","OIS-393-2014-0359","","","","no","yes","No","","","","","","","","","","","","","2014-09-11 13:31:22",""
"009-000316503","1189","009","Department of Health and Human Services","CMS MACBIS (Medicaid & CHIP Business Information and Solutions)","43771","340241","Awarded","7530","OIS-393-2014-0360","","","","no","yes","No","","","","","","","","","","","","","2014-09-11 13:31:22",""
"009-000316503","1189","009","Department of Health and Human Services","CMS MACBIS (Medicaid & CHIP Business Information and Solutions)","43773","340242","Awarded","7530","OIS-393-2014-0362","","","","no","yes","No","","","","","","","","","","","","","2014-09-11 13:31:22",""
"009-000316811","1191","009","Department of Health and Human Services","CMS Healthcare Web Support","34095","329806","Awarded","7530","HHSM-500-2013-0074U","","","RFP-CMS-2013-131824","yes","yes","No","","","","","","","","","","","","","2014-09-10 10:28:01",""
"009-000316812","1275","009","Department of Health and Human Services","CMS Innovation Core Systems","34753","330191","Awarded","","HHSM-500-2010-00001I/HHSM 500-T0014","HHSM-500-2010-00001I/HHSM 500-T0014","7530","","no","no","No","","","","","","","","","","","","","2014-09-11 13:30:32",""
"009-000316812","1275","009","Department of Health and Human Services","CMS Innovation Core Systems","34755","330192","Awarded","","HHSM-500-2013-00100c","HHSM-500-2013-00100c","7530","","no","no","No","","","","","","","","","","","","","2015-02-05 10:25:45",""
"009-000316812","1275","009","Department of Health and Human Services","CMS Innovation Core Systems","34757","330193","Awarded","","HSM-500-2012-00036C","HSM-500-2012-00036C","7530","","no","no","No","","","","","","","","","","","","","2014-09-11 13:30:32",""
"009-000316812","1275","009","Department of Health and Human Services","CMS Innovation Core Systems","37589","332169","Awarded","","HHSM-500-2014-00082U","HHSM-500-2014-00082U","7530","","no","yes","No","","","","","","","","","","","","","2014-09-11 13:30:32",""
"009-000318789","1459","009","Department of Health and Human Services","FDA CDER Integrated Data Management","37899","332396","Awarded","7524","HHSF22313002","HHSF223201310013B","7524","FCISJB980001B","yes","yes","Yes","DELOITTE CONSULTING LLP","FCISJB980001B","12.150418","Labor Hours","","03/28/2014","09/25/2014","U","IGF::CL::IGF CDER MASTER DATA MGMT PRODUCT DRUG DICTIONARY, FACILITY/SITE AND SUPPLY CHAIN DOMAINS DME; AND OPS AND MAINTENANCE OF EXISTING MDM PLATFORMS.","196695","7524","0","2015-02-03 13:18:09","2015-02-03 13:18:09"
"009-000318789","1459","009","Department of Health and Human Services","FDA CDER Integrated Data Management","37901","332397","Awarded","7524","HHSF223201310169G","GS23F9796H","4730","","yes","no","Yes","DELOITTE CONSULTING L.L.P.","","4.120396","Time and Materials","","01/22/2014","03/28/2015","U","IGF::CL::IGFOFFICE OF BUSINESS INFORMATICSMASTER DATA MANAGEMENT FUNCTIONAL SUPPORT SERVICES","196697","7524","0","2015-02-03 13:18:09","2015-02-03 13:18:09"
"009-000318789","1459","009","Department of Health and Human Services","FDA CDER Integrated Data Management","37903","332398","Awarded","7524","HHSF223201310169G","GS23F9796H","4730","","yes","no","Yes","DELOITTE CONSULTING L.L.P.","","4.120396","Time and Materials","","01/22/2014","03/28/2015","U","IGF::CL::IGFOFFICE OF BUSINESS INFORMATICSMASTER DATA MANAGEMENT FUNCTIONAL SUPPORT SERVICES","196699","7524","0","2015-02-03 13:18:09","2015-02-03 13:18:09"
"009-000318789","1459","009","Department of Health and Human Services","FDA CDER Integrated Data Management","44287","340198","Awarded","7524","HHSF22314001","HHSF223201310013B","7524","","yes","yes","Yes","DELOITTE CONSULTING LLP","FCISJB980001B","5.683388","Time and Materials","","03/28/2014","03/30/2015","U","IGF::OT::IGF SOFTWARE DEVELOPMENT AND IMPLEMENTATION FOR APPLICATION SUBMISSIONS AND SPONSORS DATA DOMAINS FOLLOWING MASTER DATA MGMT PRINCIPALS","196701","7524","0","2014-09-12 16:39:57","2015-02-03 13:18:09"
"009-000318789","1459","009","Department of Health and Human Services","FDA CDER Integrated Data Management","44289","340200","Awarded","7524","HHSF22314001","   HHSF223201110017B ","7524","","no","no","Yes","INTERNATIONAL BUSINESS MACHINE","","0.353039","Firm Fixed Price","","06/16/2014","06/18/2015","U","IGF::CT::IGF INTEGRITY DRUG PRODUCT DICTIONARY EXTERNAL DATA SOURCE SUBSCRIPTION","196703","7524","0","2015-02-03 13:18:09","2015-02-03 13:18:09"
"009-000318789","1459","009","Department of Health and Human Services","FDA CDER Integrated Data Management","44291","340202","Awarded","7524","HHSF223201400083W","NNG07DA20B","7524","","no","no","Yes","IMMIXTECHNOLOGY, INC.","","1.274595","Firm Fixed Price","","07/31/2014","07/31/2015","U","IGF::CT::IGF - ORACLE EXALYTICS HARDWARE, SOFTWARE, AND SUPPORT SERVICES.","196705","7524","0","2015-02-03 13:18:09","2015-02-03 13:18:09"
"009-000323611","1341","009","Department of Health and Human Services","OS OMHA Electronic Case Ajudication Processing Environment (Investment)","35205","328955","Awarded","","HHSP23320100007JB","","","","no","no","No","","","","","","","","","","","","","2015-07-02 10:32:58",""
"009-000323611","1341","009","Department of Health and Human Services","OS OMHA Electronic Case Ajudication Processing Environment (Investment)","47405","347213","Awarded","","GS00Q09BGD0020","","","","yes","yes","Yes","","","0.000000","","","","","","","","","","2015-07-02 10:33:01",""
"009-000323611","1341","009","Department of Health and Human Services","OS OMHA Electronic Case Ajudication Processing Environment (Investment)","47407","347214","Awarded","","HHSP233201350024A","","","","no","no","Yes","WILLIAM E. GRAY CONSULTING, LLC","13233SOL00479","0.468450","","","07/25/2013","11/30/2015","N","IGF::OT::IGFTITLE: ACQUISITION SUPPORT SERVICES FOR THE OFFICE OF MEDICARE HEARINGS AND APPEALS FORMERLY: ELECTRONIC CASE ADJUDICATION AND PROCESSING ENVIRONMENT (ECAPE) PRE- AND POST-ACQUISITION STRATEGIC SUPPORT.","220549","7555","0","2015-07-02 10:33:02","2015-07-17 04:30:22"
"009-000325767","1313","009","Department of Health and Human Services","FDA - Collaboration Management","34967","328351","Awarded","7524","HHSF223201000054I ","","","","yes","no","Yes","GLOBAL NET SERVICES, INC.","","35.592454","Firm Fixed Price","","08/28/2014","01/01/1970","U","TAS::75 0600::TAS FDA WEBSITE SUPPORT AND HOSTING SERVICES","196617","7524","","2015-02-03 13:14:28","2015-02-03 13:14:28"
"009-000325767","1313","009","Department of Health and Human Services","FDA - Collaboration Management","34969","328361","Awarded","7524","HHSF223201210926G","GS35F0256K","4730","","yes","no","Yes","FEDRESULTS, INC.","","0.587127","Firm Fixed Price","","08/01/2013","09/12/2014","U","OTHER FUNCTIONS - IGF::OT::IGF DIGITAL COMMUNICATION MANAGEMENT SERVICES FOR FDA WEBSITE.","196619","7524","0","2015-02-03 13:14:28","2015-02-03 13:14:28"
