"Unique Investment Identifier","Business Case ID","Agency Code","Agency Name","Investment URL ID","Agency Investment URL ID","Valid Public URL","Investment URL","invURL - A - Related Datasets","invURL - B - Related API","invURL - C - Related Social Media","invURL - D - General Information","invURL - E - Related to Broader Program/Business","invURL - F - Mobile Application Name","invURL - Mobile Audience Focus","invURL - Responsive Design For Mobile","Updated Date","Updated Time"
014-000000034,1134,"	014","Department of State",1245,,Yes,http://evisaforms.state.gov,no,no,no,no,yes,,,,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",1247,,Yes,http://j1visawaiverstatus.state.gov,no,no,no,no,yes,,,,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",1249,,Yes,https://j1visawaiverrecommendation.state.gov,no,no,no,no,yes,,,,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",1251,,Yes,http://travel.state.gov/,yes,no,yes,yes,yes,,,,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4357,"	69093",Yes,http://adoption.state.gov/,yes,no,no,yes,no,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4359,"	75733",Yes,http://caemployees.state.gov/,no,no,no,no,no,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4361,"	75734",Yes,http://dvlottery.state.gov/,no,no,no,yes,no,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4363,"	75736",No,http://www.travel.state.gov/visa/visa_4756.html,yes,no,yes,yes,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4365,"	75737",Yes,http://iafdb.travel.state.gov/,yes,no,yes,yes,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4367,"	75738",No,http://immigrantvisas.state.gov/,yes,no,no,yes,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4369,"	75739",Yes,https://ceac.state.gov,no,no,no,yes,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4371,"	75740",No,http://evisaforms.state.gov/acsschedulingsystem.asp,no,no,no,yes,no,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4373,"	75741",No,http://evisaforms.state.gov/schedulingsystem.asp,no,no,no,no,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4375,"	75742",Yes,http://evisaforms.state.gov,no,no,no,no,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4377,"	75743",Yes,http://j1visawaiverstatus.state.gov,no,no,no,no,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4379,"	75744",Yes,https://j1visawaiverrecommendation.state.gov,no,no,no,no,yes,No,no,no,09/15/2015,19:40:05
014-000000034,1134,"	014","Department of State",4381,"	75745",Yes,http://travel.state.gov/,yes,no,yes,yes,yes,No,no,no,09/15/2015,19:40:05
014-000000039,1130,"	014","Department of State",3865,,No,https://www.conferences.state.gov,no,no,no,no,yes,,,,10/10/2013,11:15:50
014-000000042,1129,"	014","Department of State",1171,,No,http://start.smart.state.gov/Pages/messaging.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1173,,No,http://irm.m.state.sbu/Pages/Home.aspx,no,no,no,yes,yes,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1175,,No,http://irm.m.state.sbu/ops/default.aspx,no,no,no,yes,yes,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1177,,No,http://irm.m.state.sbu/sites/OPS/MSO/default.aspx,no,no,no,yes,yes,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1179,,Yes,http://www.state.gov/documents/organization/147678.pdf,no,no,no,yes,yes,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1181,,No,http://irm.m.state.sbu/sites/bmp/grp/sm/ITCCB/default.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1183,,No,http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/Capital%20Planning/Forms/AllItems.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1185,,No,http://irm.m.state.sbu/sites/SMART/Lists/Risk%20%20Issue%20Database/All%20Items.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1187,,No,http://irm.m.state.sbu/sites/SMART/default.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1189,,No,http://irm.m.state.sbu/sites/ops/CSO/ITSC/Pages/SubmitaTicket.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1191,,No,http://irm.m.state.sbu/sites/ops/CSO/OSD/Lists/Master%20Ticket%20Tracking%20Repository/AllItems.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1193,,No,http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fProject%,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1195,,No,http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fRisk%20M,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1197,,No,http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fSecurity,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1199,,No,http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fBaseline,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1201,,No,http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29%2fAcquisit,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1203,,No,http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/BY2013%20Major%20Data%20Call/Forms/AllItems.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1205,,No,http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/PRG%20Documents/Forms/AllItems.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1207,,No,http://irm.m.state.sbu/sites/ops/MSO/MAS/pmo/Working%20Files/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMAS%2fpmo%2fWorking%20Files%2fDomains%5f%20PMO%20Functional%20Areas%2fCapital%20Planning%20Investment%20Control%20%28CPIC%29&amp;FolderCTID,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1209,,No,http://irm.m.state.sbu/sites/ops/mso/eml/mc/mco/pages/bes_home.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1211,,No,http://irm.m.state.sbu/sites/ops/MSO/EML/MC/MCO/Pages/GO.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1213,,No,http://irm.m.state.sbu/sites/ops/mso/eml/mc/mco/pages/laptops_home.aspx,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1215,,No,http://emailboxmgmt.irm.state.gov/index.htm,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1217,,No,http://owa.irm.state.gov/,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1219,,No,http://irm.m.state.sbu/sites/bmp/SPO/EAD/Security/Cyber%20Security%20Architecture%20Website/Website%20Files/Publisher%20-%20Explorer/genericreports_definitionreport_5370.htm,no,no,no,yes,yes,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1221,,No,http://irm.m.state.sbu/sites/bmp/SPO/EAD/Security/Cyber%20Security%20Architecture%20Website/Website%20Files/04202010/genericreports_definitionreport_5450.htm,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1223,,No,http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/Diane%20and%20Mikes%20Draft%20Documents/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMSMC%2fPRG%2fDiane%20and%20Mikes%20Draft%20Documents%2fMSERC%20Documents&amp;FolderCTID&#61;&amp;View&#61;%7b5435BE01%2d6595%2,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",1225,,No,http://irm.m.state.sbu/sites/ops/MSO/MSMC/PRG/Diane%20and%20Mikes%20Draft%20Documents/Forms/AllItems.aspx?RootFolder&#61;%2fsites%2fops%2fMSO%2fMSMC%2fPRG%2fDiane%20and%20Mikes%20Draft%20Documents%2fMSERC%20Documents&amp;FolderCTID&#61;&amp;View&#61;%7b5435BE01%2d6595%2,no,no,no,yes,no,,,,02/03/2016,21:12:22
014-000000042,1129,"	014","Department of State",4603,"	94632",No,http://start.smart.state.gov/Pages/Default.aspx,no,no,no,yes,yes,,no,no,02/03/2016,21:12:22
014-000000474,1679,"	014","Department of State",6123,"	228601",Yes,http://adoption.state.gov/,yes,no,no,yes,no,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6124,"	228602",Yes,http://caemployees.state.gov/,no,no,no,no,no,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6125,"	228603",Yes,http://dvlottery.state.gov/,no,no,no,yes,no,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6126,"	228604",Yes,http://iafdb.travel.state.gov/,yes,no,yes,yes,yes,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6127,"	228605",Yes,https://ceac.state.gov,no,no,no,yes,yes,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6128,"	228606",Yes,http://evisaforms.state.gov,no,no,no,no,yes,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6129,"	228607",Yes,http://j1visawaiverstatus.state.gov,no,no,no,no,yes,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6130,"	228608",Yes,https://j1visawaiverrecommendation.state.gov,no,no,no,no,yes,N/A,no,no,02/08/2016,16:41:19
014-000000474,1679,"	014","Department of State",6131,"	228609",Yes,http://travel.state.gov/,yes,no,yes,yes,yes,N/A,no,no,02/08/2016,16:41:19
015-000000001,523,"	015","Department of the Treasury",23,"	58",Yes,http://www.treasury.gov/services/gov-shared-services/HR-Connect/Pages/index.aspx,no,no,no,yes,no,,,,09/11/2012,12:05:45
015-000000001,523,"	015","Department of the Treasury",25,"	59",Yes,http://www.treasury.gov/services/gov-shared-services/HR-Connect/Pages/Workplace.gov.aspx,no,no,no,yes,no,,,,09/11/2012,12:05:45
015-000000010,636,"	015","Department of the Treasury",97,"	26",No,http://www.itdashboard.gov/investment?buscid=636,no,no,no,yes,no,,,,09/16/2015,13:28:25
015-000000010,636,"	015","Department of the Treasury",5893,"	427",Yes,http://www.itdashboard.gov,no,no,no,yes,no,,no,no,09/16/2015,13:28:25
015-000000012,512,"	015","Department of the Treasury",31,"	39",No,www.irs.gov,no,no,no,yes,yes,,,,09/11/2012,12:05:57
015-000000012,512,"	015","Department of the Treasury",33,"	40",Yes,http://www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2012,12:05:57
015-000000014,524,"	015","Department of the Treasury",63,"	16",No,it.usaspending.gov,no,no,no,yes,no,,,,09/11/2013,17:11:34
015-000000014,524,"	015","Department of the Treasury",65,"	17",No,IRS.gov,no,no,no,yes,yes,,,,09/11/2013,17:11:34
015-000000014,524,"	015","Department of the Treasury",4667,"	377",No,it.usaspending.gov,no,no,no,yes,no,,no,no,09/11/2013,17:11:34
015-000000014,524,"	015","Department of the Treasury",4669,"	378",No,IRS.gov,no,no,no,yes,yes,,yes,no,09/11/2013,17:11:34
015-000000017,526,"	015","Department of the Treasury",81,"	41",No,www.irs.gov,no,no,no,yes,yes,,,,09/11/2012,13:31:47
015-000000017,526,"	015","Department of the Treasury",83,"	42",Yes,http://www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2012,13:31:47
015-000000018,639,"	015","Department of the Treasury",73,"	49",No,www.irs.gov,no,no,no,yes,yes,,,,09/12/2013,16:21:05
015-000000018,639,"	015","Department of the Treasury",75,"	50",No,www.itdashboard.gov,no,no,no,yes,no,,,,09/12/2013,16:21:05
015-000000018,639,"	015","Department of the Treasury",4757,"	434",No," www.irs.gov",no,no,no,yes,yes,,no,no,09/12/2013,16:21:05
015-000000018,639,"	015","Department of the Treasury",4759,"	435",No," www.itdashboard.gov",no,no,no,yes,no,,no,no,09/12/2013,16:21:05
015-000000019,528,"	015","Department of the Treasury",99,"	54",Yes,http://www.irs.gov/,no,no,no,no,yes,,,,09/11/2012,13:32:28
015-000000019,528,"	015","Department of the Treasury",101,"	55",Yes,http://www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2012,13:32:28
015-000000021,546,"	015","Department of the Treasury",103,"	31",Yes,http://www.irs.gov/,no,no,no,no,yes,,,,09/11/2013,17:12:18
015-000000021,546,"	015","Department of the Treasury",105,"	32",Yes,http://www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2013,17:12:18
015-000000021,546,"	015","Department of the Treasury",4677,"	388",Yes,http://www.irs.gov/,no,no,no,no,yes,,no,no,09/11/2013,17:12:18
015-000000026,514,"	015","Department of the Treasury",137,"	56",No,https://ifeddebt.fms.treas.gov/FedDebtWeb/,no,no,no,no,no,,,,09/16/2015,19:02:31
015-000000026,514,"	015","Department of the Treasury",5944,"	507",No,https://ifeddebt.fms.treas.gov/FedDebtWeb/,no,no,no,no,no,,no,yes,09/16/2015,19:02:31
015-000000027,527,"	015","Department of the Treasury",9,"	22",Yes,http://www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2012,12:04:32
015-000000027,527,"	015","Department of the Treasury",11,"	23",Yes,http://www.irs.gov/,no,no,no,yes,yes,,,,09/11/2012,12:04:32
015-000000034,500,"	015","Department of the Treasury",67,"	14",Yes,https://www.ASAP.gov,no,no,no,yes,no,,,,09/11/2012,13:31:23
015-000000034,500,"	015","Department of the Treasury",69,"	46",Yes,http://www.fms.treas.gov/asap,no,no,no,yes,no,,,,09/11/2012,13:31:23
015-000000034,500,"	015","Department of the Treasury",71,"	48",No,http://www.grants.gov/help/relatedlinks.jsp,no,no,no,no,yes,,,,09/11/2012,13:31:23
015-000000037,1165,"	015","Department of the Treasury",135,"	15",No,https://www.ipp.gov,no,no,no,yes,no,,,,09/11/2012,21:30:58
015-000000040,501,"	015","Department of the Treasury",5617,"	200019",Yes,http://bsaefiling.fincen.treas.gov/main.html,no,no,no,no,yes,,no,no,09/10/2014,14:16:13
015-000000040,501,"	015","Department of the Treasury",5619,"	200021",No,https://bsa.fincen.gov,no,no,no,no,yes,,no,no,09/10/2014,14:16:13
015-000000044,637,"	015","Department of the Treasury",7,"	27",Yes,http://www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2012,12:04:20
015-000000045,538,"	015","Department of the Treasury",27,"	37",Yes,http://www.irs.gov/,no,no,no,yes,yes,,,,09/11/2012,12:05:51
015-000000045,538,"	015","Department of the Treasury",29,"	38",Yes,http://www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2012,12:05:51
015-000000046,498,"	015","Department of the Treasury",111,"	44",Yes,http://www.irs.gov/,no,no,no,yes,yes,,,,09/11/2013,17:12:00
015-000000046,498,"	015","Department of the Treasury",113,"	45",No,http://(www.itdashboard.gov/,no,no,no,yes,no,,,,09/11/2013,17:12:00
015-000000046,498,"	015","Department of the Treasury",4675,"	200001",Yes,http://www.irs.gov/uac/Affordable-Care-Act-Tax-Provisions-Home,no,no,no,yes,no,,no,no,09/11/2013,17:12:00
015-000000051,506,"	015","Department of the Treasury",5891,"	200039",No,hppt/itdashboard.gov,no,no,no,yes,no,,no,no,09/16/2015,13:11:01
015-000000057,827,"	015","Department of the Treasury",89,"	19",Yes,https://www.otcnet.fms.treas.gov,no,no,no,yes,yes,,,,09/11/2012,13:31:59
015-000000057,827,"	015","Department of the Treasury",91,"	20",Yes,http://fms.treas.gov/otcnet/index.html,no,no,no,yes,yes,,,,09/11/2012,13:31:59
015-000000062,846,"	015","Department of the Treasury",95,"	21",Yes,http://www.treasurydirect.gov/,no,no,no,yes,no,,,,09/11/2012,13:32:13
015-000000066,503,"	015","Department of the Treasury",35,"	60",No,http://www.idmanagement.gov/documents/PIV_IO_NonFed_Issuers_May2009.pdf,yes,no,no,yes,no,,,,09/11/2012,12:06:18
015-000000066,503,"	015","Department of the Treasury",37,"	61",Yes,http://www.gao.gov/new.items/d0549.pdf,yes,yes,no,no,yes,,,,09/11/2012,12:06:18
015-000000066,503,"	015","Department of the Treasury",39,"	62",Yes,http://www.gao.gov/new.items/d09701t.pdf,yes,yes,no,yes,no,,,,09/11/2012,12:06:18
015-000000252,1625,"	015","Department of the Treasury",5959,"	200025",No,"https://www.fiscal.treasury.gov/fsservices/gov/pmt/eagleCash/eagleCash home.htm",no,no,no,yes,no,,no,no,09/16/2015,20:13:27
015-000000252,1625,"	015","Department of the Treasury",5960,"	200027",No,"https://www.fiscal.treasury.gov/fsservices/indiv/pmt/ezpay home.htm",no,no,no,yes,no,,no,no,09/16/2015,20:13:27
015-000000252,1625,"	015","Department of the Treasury",5961,"	200029",Yes,http://www.svcportal.fms.treas.gov/,no,no,no,yes,yes,,no,no,09/16/2015,20:13:27
015-000000252,1625,"	015","Department of the Treasury",5962,"	200031",No,"https://www.fiscal.treasury.gov/fsservices/gov/pmt/navyMarineCash/navyMarineCash home.htm",no,no,no,yes,no,,no,no,09/16/2015,20:13:27
015-000000252,1625,"	015","Department of the Treasury",5963,"	200033",Yes,https://www.navycash.com/login/login,no,no,no,yes,yes,,no,no,09/16/2015,20:13:27
015-000000252,1625,"	015","Department of the Treasury",5964,"	200035",Yes,https://www.navycashcenter.com/login/login,no,no,no,yes,yes,,no,no,09/16/2015,20:13:27
015-000000297,1161,"	015","Department of the Treasury",133,"	34",No,www.donotpay.treas.gov,no,no,no,yes,no,,,,09/11/2012,19:24:54
015-000000348,1071,"	015","Department of the Treasury",5615,"	200017",No,http://vgnoc.web.irs.gov/sites/convergence/default.aspx,yes,no,no,yes,yes,,no,no,09/10/2014,14:16:04
015-000000349,1070,"	015","Department of the Treasury",93,"	29",No,http://mits.web.irs.gov/backup120309/news/20080424HTLHSPD12.htm,no,no,no,yes,yes,,,,09/11/2012,13:32:08
015-000000369,1127,"	015","Department of the Treasury",15,"	24",No,www.itdashboard.gov,no,no,no,yes,no,,,,09/10/2014,14:12:55
015-000000369,1127,"	015","Department of the Treasury",17,"	25",No,www.irs.gov,no,no,no,yes,yes,,,,09/10/2014,14:12:55
015-000000369,1127,"	015","Department of the Treasury",4671,"	462",Yes,http://www.irs.gov/Businesses/Corporations/FATCA-Registration,no,no,no,yes,yes,,no,no,09/10/2014,14:12:55
015-000000369,1127,"	015","Department of the Treasury",4673,"	463",Yes,http://www.irs.gov/Businesses/Corporations/Foreign-Account-Tax-Compliance-Act-(FATCA),no,no,no,yes,yes,,no,no,09/10/2014,14:12:55
015-000000369,1127,"	015","Department of the Treasury",5601,"	200003",No,https://sa.www4.irs.gov/fatca-rup/,no,no,no,no,yes,,no,no,09/10/2014,14:12:55
015-000000432,1269,"	015","Department of the Treasury",4169,"	371",Yes,http://www.usmint.gov/,yes,no,no,no,yes,,,,03/22/2013,12:58:55
015-000000432,1269,"	015","Department of the Treasury",4171,"	372",Yes,http://catalog.usmint.gov,yes,yes,no,no,yes,,,,03/22/2013,12:58:55
015-000200053,1499,"	015","Department of the Treasury",5611,"	200005",Yes,http://irs.gov,no,yes,no,yes,yes,,no,no,09/10/2014,14:14:34
015-000200053,1499,"	015","Department of the Treasury",5613,"	200007",Yes,http://www.irs.gov/Individuals/Get-Transcript,yes,no,no,yes,yes,"Get Transcript",no,no,09/10/2014,14:14:34
015-000200091,1595,"	015","Department of the Treasury",5983,"	200037",No,https://itdashboard.gov/investment?buscid=1595,no,no,no,yes,no,,no,no,09/17/2015,13:18:11
015-000200133,1623,"	015","Department of the Treasury",5945,"	200041",Yes,http://www.fms.treas.gov/pps/index.html,no,no,no,yes,no,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5946,"	200043",Yes,http://www.fms.treas.gov/pps/questions.html,no,no,no,yes,no,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5947,"	200045",Yes,http://www.fms.treas.gov/pps/contacts.html,no,no,no,yes,no,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5948,"	200047",Yes,http://www.fms.treas.gov/pps/training.html,no,no,no,yes,no,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5949,"	200049",Yes,https://www.fiscal.treasury.gov/fsservices/gov/pmt/chkClaims/chkClaims_home.htm,no,no,no,no,yes,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5950,"	200051",Yes,https://www.fiscal.treasury.gov/fsservices/gov/pmt/chkClaims/payments_why.htm,no,no,no,no,yes,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5951,"	200053",Yes,https://www.fiscal.treasury.gov/fsservices/gov/pmt/chkClaims/payments_why.htm,no,no,no,no,yes,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5952,"	200055",Yes,http://www.fms.treas.gov/news/factsheets/pmt_mgmt.html,no,no,no,no,yes,,no,no,09/16/2015,19:42:29
015-000200133,1623,"	015","Department of the Treasury",5953,"	200057",Yes,https://www.fiscal.treasury.gov/fsservices/gov/pmt/pacer/pacer_home.htm,no,no,no,no,yes,,no,no,09/16/2015,19:42:29
015-000200137,1624,"	015","Department of the Treasury",5955,"	200061",No,www.cir.treasury.fiscal.gov,no,no,no,yes,no,,no,no,09/16/2015,20:10:57
015-000200137,1624,"	015","Department of the Treasury",5956,"	200062",Yes,https://www.fiscal.treasury.gov/fsservices/gov/rvnColl/tcmm/rvnColl_tcmm.htm,no,no,no,yes,no,,no,no,09/16/2015,20:10:57
015-000200137,1624,"	015","Department of the Treasury",5957,"	200063",Yes,https://www.fiscal.treasury.gov/fsservices/gov/rvnColl/cmias/rvnColl_cmia.htm,no,no,no,yes,no,,no,no,09/16/2015,20:10:57
015-000200137,1624,"	015","Department of the Treasury",5958,"	200064",Yes,https://tcms.fms.treas.gov/,no,no,no,yes,no,,no,no,09/16/2015,20:10:57
015-000200176,1673,"	015","Department of the Treasury",6109,"	200067",Yes,https://www.irs.gov/Credits-&-Deductions/Individuals/HCTC,no,no,no,yes,no,,no,yes,02/04/2016,15:46:05
015-999990047,1461,"	015","Department of the Treasury",5465,"	200002",No,USAspending.gov,no,yes,no,yes,no,,yes,yes,03/18/2014,16:51:15
015-999990063,831,"	015","Department of the Treasury",13,"	30",No,https://arc.publicdebt.treas.gov/financial_management_applications.htm,no,no,no,no,yes,,,,09/11/2012,12:05:05
015-999990254,1672,"	015","Department of the Treasury",6108,"	200065",No,www.bfem.gov,no,no,no,no,yes,,no,no,02/03/2016,19:55:28
016-000002045,557,"	016","Social Security Administration",695,,Yes,http://ssa.gov/pubs/index.html?topic&#61;retirement,no,no,no,no,yes,N/A,no,no,02/02/2016,22:34:56
016-000002125,553,"	016","Social Security Administration",691,,Yes,http://www.ssa.gov/disability/determination.htm,no,no,yes,no,yes,,no,no,02/02/2016,21:10:08
016-000002140,592,"	016","Social Security Administration",1103,,Yes,http://www.ssa.gov/disability/determination.htm,no,no,no,no,yes,N/A,no,no,02/03/2016,18:39:50
016-000002140,592,"	016","Social Security Administration",1105,,Yes,http://www.socialsecurity.gov/ere/,no,no,no,no,yes,N/A,no,no,02/03/2016,18:39:50
016-000002140,592,"	016","Social Security Administration",1107,,Yes,http://www.socialsecurity.gov/hit/index.html,no,no,no,yes,no,N/A,no,no,02/03/2016,18:39:50
016-000002140,592,"	016","Social Security Administration",1109,,Yes,http://www.ssa.gov/compassionateallowances/,no,no,no,yes,no,N/A,no,no,02/03/2016,18:39:50
016-000002141,630,"	016","Social Security Administration",1411,,No,www.ssa.gov/disability/determination.htm,no,no,no,no,yes,N/A,no,no,02/24/2016,18:46:58
016-000002141,630,"	016","Social Security Administration",1413,,Yes,http://www.socialsecurity.gov/disability/,no,no,no,no,yes,,,,02/24/2016,18:46:58
016-000002141,630,"	016","Social Security Administration",4057,,Yes,http://www.socialsecurity.gov/hit/index.html,no,no,no,no,yes,N/A,no,no,02/24/2016,18:46:58
016-000002145,1054,"	016","Social Security Administration",1329,,Yes,http://www.ssa.gov/employer/,no,no,no,yes,yes,na,no,no,02/02/2016,23:10:53
016-000002145,1054,"	016","Social Security Administration",1331,,Yes,http://www.irs.gov/businesses/index.html?navmenu&#61;menu1,no,no,no,yes,yes,na,no,no,02/02/2016,23:10:53
016-000002236,1339,"	016","Social Security Administration",4787,,Yes,https://secure.ssa.gov/RIL/SiView.do,no,no,no,no,yes,N/A,no,no,02/03/2016,16:22:35
016-000002236,1339,"	016","Social Security Administration",4789,,Yes,https://secure.ssa.gov/myCOA/start,no,no,no,no,yes,N/A,no,no,02/03/2016,16:22:35
016-000002236,1339,"	016","Social Security Administration",4791,,Yes,https://secure.ssa.gov/myDD/start,no,no,no,no,no,N/A,no,no,02/03/2016,16:22:35
016-000002236,1339,"	016","Social Security Administration",5667,,No,https://secure.ssa.gov/apps6z/iAppeals/ap001.jsp,no,no,no,no,yes,N/A,no,no,02/03/2016,16:22:35
016-000002236,1339,"	016","Social Security Administration",5669,,Yes,http://apps.usa.gov/ssi-mobile-wage-reporting.shtml,no,no,yes,yes,yes,"SSI Mobile Wage Reporting",yes,yes,02/03/2016,16:22:35
016-000002307,1231,"	016","Social Security Administration",1477,,No,www.ssa.gov/pgm/ssi.htm,no,no,no,yes,yes,,no,yes,02/04/2016,22:46:50
016-000002307,1231,"	016","Social Security Administration",5665,,Yes,http://apps.usa.gov/ssi-mobile-wage-reporting.shtml,no,no,no,yes,yes,"SSI Mobile Wage Reporting",yes,yes,02/04/2016,22:46:50
018-000000036,1323,"	018","Department of Education",4723,,No,dmcseddebt.com,no,no,no,no,no,No,no,no,02/04/2016,17:15:44
