Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Published Agency Strategic Plan","223","58","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/fy2012-2015plan.aspx","Yes","11/30/2012","12:21:52"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Published Agency Strategic Plan","3063","200010","http://www.treasury.gov/about/budget-performance/strategic-plan/Pages/fy2012-2015plan.aspx","Yes","09/11/2013","17:11:09"
"015-000000055","880","015","Department of the Treasury","Information Reporting and Document Matching (IRDM)","Other Requirement","225","102","http://se.ds.irsnet.gov/sites/DCSE/LI/Strategic%20Roadmap%20Planning/IRDM%20Strategic%20Roadmap-v36%20080911.pdf","No","11/30/2012","12:21:52"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Legislative Mandate","1519","1","https://federalregister.gov/a/2012-11586https://federalregister.gov/a/05-9973","No","09/13/2013","11:42:30"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Audit Finding Resolution","1521","2","http://www.gao.gov/searchq&#61;SBIR&amp;facets&#61;a%3A1%3A%7Bs%3A16%3A%22tx_agency_0_term%22%3Bs%3A35%3A%22Small+Business+Administration+%5BSBA%5D%22%3B%7D&amp;search_type&#61;Solr","Yes","11/30/2012","13:39:10"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Published Agency Strategic Plan","1523","3","www.sba.gov/about-sba-info/11572","Yes","11/30/2012","13:39:10"
"028-000008007","888","028","Small Business Administration","OII: Small Business Innovative Research (SBIR)","Other Requirement","3479","5","https://www.federalregister.gov/articles/2013/08/08/2013-19243/small-business-innovation-research-and-small-business-technology-transfer-programs-commercializationhttps://www.federalregister.gov/articles/2012/10/16/2012-25328/sbirsttr-phase-i-to-phase-ii-transition-benchmarkshttps://www.federalregister.gov/articles/2012/12/27/2012-30809/small-business-size-regulations-small-business-innovation-research-sbir-program-and-small-business","No","09/13/2013","11:42:30"
"023-000003319","893","023","General Services Administration","Enterprise Acquisition System (EAS)","Published Agency Strategic Plan","2157","3","http://www.gsa.gov/portal/content/102658","No","11/21/2012","16:54:44"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","2355","","https://cfo.gov/","Yes","11/29/2012","11:53:14"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","3013","2375","https://cfo.gov/","Yes","09/11/2013","12:41:41"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","2357","","http://www.whitehouse.gov/omb/financial_ffs_ffmia","Yes","11/29/2012","11:53:14"
"021-105731835","896","021","Department of Transportation","DOTXX129: Delphi Version Two (originally part of OSTXX001: Delphi)","Legislative Mandate","3015","2376","http://www.whitehouse.gov/omb/financial_ffs_ffmia","Yes","09/11/2013","12:41:41"
"007-000000599","899","007","Department of Defense","Integrated Personnel and Pay System-Army Increment 1","Legislative Mandate","2459","562","http://www.intelligence.senate.gov/pdfs/military_act_2009.pdf","Yes","03/28/2013","12:35:00"
"007-000000599","899","007","Department of Defense","Integrated Personnel and Pay System-Army Increment 1","Legislative Mandate","3737","728","http://www.gpo.gov/fdsys/search/pagedetails.actionpackageid=bills-111hr2647enr","No","12/09/2013","12:20:09"
"007-000000599","899","007","Department of Defense","Integrated Personnel and Pay System-Army Increment 1","Published Agency Strategic Plan","31","28","","No","09/11/2012","11:38:39"
"007-000001202","902","007","Department of Defense","Warfighter Information Network - Tactical Increment 1","Published Agency Strategic Plan","143","446","","No","09/11/2012","12:15:17"
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","Published Agency Strategic Plan","3991","917","http://en.wikipedia.org/wiki/project_manager_force_xxi_battle_command_brigade_and_below","No","03/18/2014","11:23:29"
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","Published Agency Strategic Plan","3993","916","http://peoc3t.army.mil/jbcp/","No","03/18/2014","11:23:29"
"007-000001017","906","007","Department of Defense","Base Information Transport Infrastructure Wired","Other Requirement","2463","473","https://cs.eis.af.mil/cits/documentation/forms/allitems.aspxrootfolder=%2fcits%2fdocumentation%2fci","No","03/28/2013","12:35:37"
"007-000001078","909","007","Department of Defense","Air Force Intranet Increment 2","Other Requirement","2475","479","https://cs.eis.af.mil/cits/document/documentation/adm/2009_program_restructure/adm%20for%20cits%20pr","No","03/28/2013","13:04:17"
"007-000001078","909","007","Department of Defense","Air Force Intranet Increment 2","Other Requirement","2473","482","https://cs.eis.af.mil/cits/documentation/forms/allitems.aspxrootfolder=%2fcits%2fdocumentation%2fci","No","03/28/2013","13:04:17"
"007-000001078","909","007","Department of Defense","Air Force Intranet Increment 2","Other Requirement","3745","716","https://cs.eis.af.mil/cits/document/documentation/adm/afnet adm signed 28 june 2013.pdf","No","12/09/2013","12:31:13"
"007-000001104","910","007","Department of Defense","Base Information Infrastructure","Other Requirement","2467","483","https://cs.eis.af.mil/cits/documentation/forms/allitems.aspxrootfolder=%2fcits%2fdocumentation%2fci","No","03/28/2013","13:01:05"
"007-000001104","910","007","Department of Defense","Base Information Infrastructure","Other Requirement","2469","484","https://cs.eis.af.mil/cits/document/documentation/adm/2009_program_restructure/adm%20for%20cits%20pr","No","03/28/2013","13:01:05"
"007-000001152","911","007","Department of Defense","Voice Switching System","Other Requirement","2481","478","https://cs.eis.af.mil/cits/documentation/forms/allitems.aspxrootfolder=%2fcits%2fdocumentation%2fci","No","03/28/2013","13:04:25"
"007-000001179","912","007","Department of Defense","Integrated Strategic Planning and Analysis Network Increment 2","Published Agency Strategic Plan","2471","530","url for the ucp is not available and the jrocm is classified.","No","03/28/2013","13:01:13"
"007-000003947","915","007","Department of Defense","Air Force Integrated Personnel and Pay System","Legislative Mandate","2499","492","http://www.whitehouse.gov/sites/default/files/omb/assets/agencyinformation_memoranda_2009_pdf/m09-06","No","03/28/2013","13:12:03"
"007-000003947","915","007","Department of Defense","Air Force Integrated Personnel and Pay System","Legislative Mandate","2501","493","http://www.whitehouse.gov/sites/default/files/omb/assets/a11_current_year/a_11_2012.pdf","Yes","03/28/2013","13:12:03"
"007-000003947","915","007","Department of Defense","Air Force Integrated Personnel and Pay System","Published Agency Strategic Plan","3801","841","http://dcmo.defense.gov/publications/documents/department%20of%20the%20air%20force%202011%20report.p","No","12/09/2013","13:27:49"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Legislative Mandate","137","76","http://thomas.loc.gov/home/thomas.php","Yes","09/11/2012","12:06:31"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Published Agency Strategic Plan","3741","626","http://prhome.defense.gov/docs/fy2012-2016%20strategic%20plan%20final%20(plain).pdf","No","12/09/2013","12:31:01"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Published Agency Strategic Plan","139","68","http://comptroller.defense.gov/defbudget/fy2013/fy2013_budget_request_overview_book.pdf","No","09/11/2012","12:06:31"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Published Agency Strategic Plan","3743","627","http://www.defense.gov/qdr/","Yes","12/09/2013","12:31:01"
"007-000001042","917","007","Department of Defense","Defense Occupational and Environmental Health Readiness System - Industrial Hygiene","Other Requirement","141","75","http://thomas.loc.gov/home/thomas.php","Yes","09/11/2012","12:06:31"
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","Published Agency Strategic Plan","145","363","http://www.disa.mil/about/~/media/files/disa/about/strategic-plan.pdf","Yes","03/28/2013","13:10:29"
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","Other Requirement","3781","584","https://east.esps.disa.mil/disa/org/peo-comm/tpo/temp%20%20gao%20documents/forms/allitems.aspxrootf","No","12/09/2013","13:18:51"
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","Other Requirement","147","373","https://www.us.army.mil/suite/doc/23517394","Yes","09/11/2012","12:15:25"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","Published Agency Strategic Plan","149","371","http://www.disa.mil/about/~/media/files/disa/about/strategic-plan.pdf","Yes","03/28/2013","13:10:33"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","Other Requirement","3783","583","https://east.esps.disa.mil/disa/org/peo-comm/tpo/temp%20%20gao%20documents/forms/allitems.aspxrootf","No","12/09/2013","13:18:54"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","Other Requirement","151","372","https://www.us.army.mil/suite/doc/23517394","Yes","09/11/2012","12:15:28"
"007-000003945","923","007","Department of Defense","Joint Space Operations Center (JSpOC) Mission System Increment 1","Published Agency Strategic Plan","2495","505","http://www.defense.gov/nsss","Yes","03/28/2013","13:11:58"
"007-000003945","923","007","Department of Defense","Joint Space Operations Center (JSpOC) Mission System Increment 1","Presidential Priority","2497","503","http://www.whitehouse.gov/sites/default/files/national_space_policy_6-28-10.pdf","Yes","03/28/2013","13:11:58"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Legislative Mandate","159","44","http://thomas.loc.gov/home/thomas.php","Yes","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Audit Finding Resolution","163","55","http://www.gao.gov/products/gao-11-265","Yes","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Audit Finding Resolution","161","45","http://www.gao.gov/products/gao-11-50","Yes","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Published Agency Strategic Plan","3803","872","http://www.defense.gov/qdr/","Yes","12/09/2013","13:27:58"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Published Agency Strategic Plan","165","69","http://comptroller.defense.gov/defbudget/fy2013/fy2013_budget_request_overview_book.pdf","No","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Other Requirement","169","73","http://www.healthfinder.gov/orgs/hr1458.htm","Yes","09/11/2012","12:42:36"
"007-000004122","924","007","Department of Defense","integrated Electronic Health Record Increment 1","Presidential Priority","167","46","http://www.prim.osd.mil/init/vler.html","Yes","09/11/2012","12:42:36"
"006-000351100","925","006","Department of Commerce","NOAA/NOAA/ IT Infrastructure","Legislative Mandate","1609","1","http://www.law.cornell.edu/uscode/text/44/chapter-35/subchapter-III","Yes","09/13/2012","20:13:37"
"006-000351100","925","006","Department of Commerce","NOAA/NOAA/ IT Infrastructure","Published Agency Strategic Plan","1611","3","http://www.cio.noaa.gov/Policy_Programs/NOAA_SITP_2012-2016v3_FINAL_6.6.11.pdf.","No","09/13/2012","20:13:37"
"006-000351100","925","006","Department of Commerce","NOAA/NOAA/ IT Infrastructure","Presidential Priority","3591","4","http://www.whitehouse.gov/sites/default/files/microsites/ostp/ostp_public_access_memo_2013.pdf","Yes","09/13/2013","15:37:58"
"006-000803100","927","006","Department of Commerce","USPTO Fee Processing Next Generation (FPNG)","Legislative Mandate","2141","1","http://www.whitehouse.gov/omb/financial_fmfia1982","Yes","11/29/2012","15:10:59"
"006-000803100","927","006","Department of Commerce","USPTO Fee Processing Next Generation (FPNG)","Audit Finding Resolution","2143","2","http://www.uspto.gov/about/stratplan/ar/2011/index.jsp","Yes","11/29/2012","15:10:59"
"006-000803100","927","006","Department of Commerce","USPTO Fee Processing Next Generation (FPNG)","Published Agency Strategic Plan","2145","3","http://www.uspto.gov/about/stratplan/USPTO_2010-2015_Strategic_Plan.pdf http://www.uspto.gov/about/stratplan/ar/2011/USPTOFY2011PAR.pdf","Yes","11/29/2012","15:10:59"
"006-000803100","927","006","Department of Commerce","USPTO Fee Processing Next Generation (FPNG)","Other Requirement","2147","5","http://fmsq.treas.gov/otcnet/about.html","Yes","11/29/2012","15:10:59"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","Legislative Mandate","1561","1","http://www.whitehouse.gov/the-press-office/2011/09/16/president-obama-signs-america-invents-act-overhauling-patent-system-stim","Yes","11/29/2012","14:05:13"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","Published Agency Strategic Plan","1563","3","http://www.uspto.gov/about/stratplan/USPTO_2010-2015_Strategic_Plan.pdfhttp://www.uspto.gov/about/stratplan/ar/2011/USPTOFY2011PAR.pdf","No","09/13/2013","18:30:04"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","Other Requirement","1567","5","http://www.archives.gov/exhibits/charters/constitution_transcript.html","Yes","11/29/2012","14:05:13"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","Presidential Priority","1565","4","http://www.uspto.gov/news/pr/2012/12-40.jsp","Yes","09/13/2012","17:27:04"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","Legislative Mandate","1485","1","http://www.whitehouse.gov/the-press-office/2011/09/16/president-obama-signs-america-invents-act-overhauling-patent-system-stim","Yes","11/29/2012","10:27:55"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","Audit Finding Resolution","1487","2","http://www.oig.doc.gov/OIGPublications/OIG-11-033-A.pdf","Yes","11/29/2012","10:27:55"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","Published Agency Strategic Plan","1489","3","http://www.uspto.gov/about/stratplan/USPTO_2010-2015_Strategic_Plan.pdfhttp://www.uspto.gov/about/stratplan/ar/2011/USPTOFY2011PAR.pdf","No","09/13/2013","16:01:02"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","Other Requirement","1491","5","http://www.uspto.gov/about/index.jsp","Yes","11/29/2012","10:27:55"
"006-000803400","930","006","Department of Commerce","USPTO Trademark Next Generation (TM NG).","Legislative Mandate","1999","1","http://www.whitehouse.gov/the-press-office/2011/09/16/president-obama-signs-america-invents-act-overhauling-patent-system-stim","Yes","11/29/2012","10:29:04"
"006-000803400","930","006","Department of Commerce","USPTO Trademark Next Generation (TM NG).","Published Agency Strategic Plan","2001","3","http://www.uspto.gov/about/stratplan/USPTO_2010-2015_Strategic_Plan.pdfhttp://www.uspto.gov/about/stratplan/ar/2011/USPTOFY2011PAR.pdf","No","09/13/2013","16:01:25"
"006-000803400","930","006","Department of Commerce","USPTO Trademark Next Generation (TM NG).","Other Requirement","2005","5","http://www.archives.gov/exhibits/charters/constitution_transcript.html","Yes","11/29/2012","10:29:04"
"006-000803400","930","006","Department of Commerce","USPTO Trademark Next Generation (TM NG).","Presidential Priority","2003","4","http://www.uspto.gov/news/pr/2012/12-40.jsp","Yes","09/14/2012","12:11:27"
"006-000401400","931","006","Department of Commerce","Census - 2020 Decennial Census Research and Testing Phase, FY2012-14","Legislative Mandate","1557","1","http://www.archives.gov/exhibits/charters/constitution_transcript.html","Yes","11/28/2012","14:36:00"
"006-000401400","931","006","Department of Commerce","Census - 2020 Decennial Census Research and Testing Phase, FY2012-14","Published Agency Strategic Plan","1559","3","http://www.osec.doc.gov/bmi/budget/DOCFY11-16StrategicPlan%20_508version.pdf","Yes","11/28/2012","14:36:00"
"006-000401700","933","006","Department of Commerce","Census IT Infrastructure","Published Agency Strategic Plan","1341","3","http://www.osec.doc.gov/bmi/budget/DOCFY11-16StrategicPlan%20_508version.pdf","Yes","11/28/2012","14:52:59"
"006-000050500","934","006","Department of Commerce","OS OCIO Enterprise Cyber Security Monitoring and Operations (ECMO)","Legislative Mandate","2203","1","http://www.gpo.gov/fdsys/pkg/PLAW-107publ347/pdf/PLAW-107publ347.pdf","Yes","11/29/2012","09:28:34"
"006-000050500","934","006","Department of Commerce","OS OCIO Enterprise Cyber Security Monitoring and Operations (ECMO)","Audit Finding Resolution","2205","2","http://www.oig.doc.gov/OIGPublications/OIG-11-012-A.pdf","Yes","11/29/2012","09:28:34"
"006-000050500","934","006","Department of Commerce","OS OCIO Enterprise Cyber Security Monitoring and Operations (ECMO)","Published Agency Strategic Plan","2207","3","http://www.osec.doc.gov/bmi/budget/DOCFY11-16StrategicPlan%20_508version.pdf#page&#61;115","Yes","11/29/2012","09:28:34"
"006-000050500","934","006","Department of Commerce","OS OCIO Enterprise Cyber Security Monitoring and Operations (ECMO)","Presidential Priority","2209","4","http://goals.performance.gov/node/39069","Yes","03/14/2014","13:09:02"
"010-000000310","935","010","Department of the Interior","DOI - Enterprise Facilities Maintenance & Management System (FMMS)","Published Agency Strategic Plan","899","3","http://www.doi.gov/pmb/ppp/upload/DOI_StrategicPlan_fy2011_2016.pdf","Yes","11/29/2012","13:06:22"
"010-000000310","935","010","Department of the Interior","DOI - Enterprise Facilities Maintenance & Management System (FMMS)","Other Requirement","901","5","http://www.doi.gov/e-government/E-Gov%20Strategy%20FY2008-FY2013.pdf","No","11/29/2012","13:06:22"
"011-000003458","937","011","Department of Justice","FBI Integrated Automated Fingerprint Identification System (IAFIS)","Legislative Mandate","525","1","http://www.gpo.gov/fdsys/pkg/PLAW-107publ56; http://www.gpo.gov/fdsys/pkg/PLAW-107publ173/pdf/PLAW-107publ173.pdf; http://www.uscis.gov/portal/site/uscis/menuitem.f6da51a2342135be7e9d7a10e0dc91a0/CH&#61;act&amp;vgnextchannel&#61;fa7e539dc4bed010VgnVCM1000000ecd190aRCRD&amp;vgnextoid&#61;fa7e539dc4bed010VgnVCM1000000ecd190aRCRD","Yes","03/20/2013","13:16:22"
"011-000003458","937","011","Department of Justice","FBI Integrated Automated Fingerprint Identification System (IAFIS)","Published Agency Strategic Plan","527","3","http://www.fbi.gov/about-us/itb/it-strategic-plan-2010-2015/; http://www.justice.gov/jmd/strategic2012-2016/index.html","No","11/29/2012","16:52:28"
"011-000003458","937","011","Department of Justice","FBI Integrated Automated Fingerprint Identification System (IAFIS)","Other Requirement","529","5","http://www.fbi.gov/about-us/cjis/advisory-policy-board; http://www.fbi.gov/about-us/cjis/cc/","No","11/29/2012","16:52:28"
"011-000003457","938","011","Department of Justice","FBI Next Generation Identification (NGI)","Legislative Mandate","1153","1","http://www.gpo.gov/fdsys/pkg/PLAW-107publ56; http://www.gpo.gov/fdsys/pkg/PLAW-107publ173/pdf/PLAW-107publ173.pdf; http://www.uscis.gov/portal/site/uscis/menuitem.f6da51a2342135be7e9d7a10e0dc91a0/CH&#61;act&amp;vgnextchannel&#61;fa7e539dc4bed010VgnVCM1000000ecd190aRCRD&amp;vgnextoid&#61;fa7e539dc4bed010VgnVCM1000000ecd190aRCRD","Yes","03/20/2013","13:17:14"
"011-000003457","938","011","Department of Justice","FBI Next Generation Identification (NGI)","Published Agency Strategic Plan","1155","3","http://www.fbi.gov/about-us/itb/it-strategic-plan-2010-2015/;  http://www.justice.gov/jmd/ocio/it-strategic-plan.htm","No","11/29/2012","16:52:29"
"011-000003457","938","011","Department of Justice","FBI Next Generation Identification (NGI)","Other Requirement","1157","5","http://www.fbi.gov/about-us/cjis/advisory-policy-board;  http://www.fbi.gov/about-us/cjis/cc/library/compact-council-handbook","No","11/29/2012","16:52:29"
"021-435692236","939","021","Department of Transportation","FAAXX505: ERAM System Enhancements and Tech Refresh","Published Agency Strategic Plan","1409","FAA Destination 2025 Plan","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","03/25/2013","17:09:50"
"021-435692236","939","021","Department of Transportation","FAAXX505: ERAM System Enhancements and Tech Refresh","Published Agency Strategic Plan","2751","2395","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:38:25"
"021-097274776","941","021","Department of Transportation","FAAXX778: Next Generation Air/Ground Communications (NEXCOM) Segment 2","Published Agency Strategic Plan","1463","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/13/2012","15:30:06"
"021-233935436","943","021","Department of Transportation","FAAXX255: Alaskan Satellite Telecommunication Infrastructure (ASTI)","Published Agency Strategic Plan","2741","21710","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:35:00"
"018-000003203","946","018","Department of Education","Common Origination and Disbursement (COD)","Legislative Mandate","365","1","http://www2.ed.gov/policy/highered/leg/hea08/index.htmlhttp://www2.ed.gov/policy/highered/leg/hea98/index.htmlhttp://ecfr.gpoaccess.gov/cgi/t/text/text-idxsid&#61;b0c88bcbc42779cefe65a369ac279858&amp;c&#61;ecfr&amp;tpl&#61;/ecfrbrowse/Title34/34tab_02.tpl","No","09/11/2013","09:30:00"
"009-000267385","951","009","Department of Health and Human Services","CMS CCIIO Pre-Existing Condition Insurance Program (PCIP)","Legislative Mandate","689","320865","http://cciio.cms.gov/resources/regulations/index.html#hie","Yes","09/12/2012","14:26:53"
"009-000267389","961","009","Department of Health and Human Services","CMS CCIIO Healthcare Insurance Exchange IT Investment","Legislative Mandate","695","319198","http://cciio.cms.gov/resources/regulations/index.html#hie","Yes","11/08/2012","11:11:52"
"009-000267389","961","009","Department of Health and Human Services","CMS CCIIO Healthcare Insurance Exchange IT Investment","Published Agency Strategic Plan","2345","322261","http://www.hhs.gov/secretary/about/goal1.html","Yes","11/08/2012","11:11:52"
"009-000267389","961","009","Department of Health and Human Services","CMS CCIIO Healthcare Insurance Exchange IT Investment","Other Requirement","2349","322263","http://www.whitehouse.gov/healthreform/healthcare-overview#healthcare-menu","Yes","11/08/2012","11:11:52"
"009-000267389","961","009","Department of Health and Human Services","CMS CCIIO Healthcare Insurance Exchange IT Investment","Presidential Priority","2347","322262","http://www.healthcare.gov/law/timeline/index.html","Yes","11/08/2012","11:11:52"
"009-000267390","971","009","Department of Health and Human Services","CMS CCIIO Early Retiree Reinsurance Program (ERRP)","Legislative Mandate","713","320866","http://cciio.cms.gov/resources/regulations/index.html#hie","Yes","09/12/2012","14:27:43"
"009-000236620","991","009","Department of Health and Human Services","CMS HITECH (Health Information Technology for Economic & Clinical Health)","Legislative Mandate","687","319310","http://www.gpo.gov/fdsys/pkg/BILLS-111hr1enr/pdf/BILLS-111hr1enr.pdf","Yes","09/12/2012","14:26:46"
"023-000004210","1030","023","General Services Administration","Real Estate Across the US (REXUS)","Legislative Mandate","585","1","http://epw.senate.gov/fpasa49.pdf","Yes","11/21/2012","10:18:06"
"011-000002901","1032","011","Department of Justice","DEA Firebird","Legislative Mandate","617","1","http://dojnet.doj.gov/directives/canceled-orders/doj-2880-3.pdf; http://dojnet.doj.gov/jmd/irm/pps/pra.php; http://whitehouse.gov/sites/default/files/omb/assets/OMB/circulars/a130/a130trans4.pdf; http//govinfo.library.unt.edu/npr/library/direct/orders/27aa.html; http://www.section508.gov/; http://dodcio.defence.gove/Portals/0/Documents/ciodesrefvolone.pdf","No","09/12/2013","12:18:26"
"011-000002901","1032","011","Department of Justice","DEA Firebird","Published Agency Strategic Plan","619","3","www.justice.gov/jmd/ocio/it-strategic-plan.htm","Yes","11/29/2012","16:52:28"
"011-000002901","1032","011","Department of Justice","DEA Firebird","Other Requirement","621","5","http://www.whitehouse.gov/sites/default/files/omb/assets/egov_docs/25-point-implementation-plan-to-reform-federal-it.pdf; http://www.whitehouse.gov/assets/documents/2009fedleader_eo_rel.pdf; http://www.cio.gov/pages.cfm/page/FDCCI","No","09/12/2013","12:18:26"
"011-000002901","1032","011","Department of Justice","DEA Firebird","Presidential Priority","3935","4","http://www.gpo.gov/fdsys/pkg/fr-2007-01-26/pdf/07-374.pdfhttp://www.fedcenter.gov/programs/eo13423","No","03/10/2014","07:18:53"
"429-000001014","1034","429","Nuclear Regulatory Commission","Business Application System Support (BASS)","Published Agency Strategic Plan","3687","3","http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr1614/v5/sr1614v5.pdf","Yes","09/25/2013","08:50:15"
"429-000001001","1035","429","Nuclear Regulatory Commission","Integrated Source Management Portfolio (ISMP)","Legislative Mandate","2305","1","http://www.gpo.gov/fdsys/pkg/PLAW-109publ58/pdf/PLAW-109publ58.pdf","Yes","11/27/2012","08:05:46"
"429-000001001","1035","429","Nuclear Regulatory Commission","Integrated Source Management Portfolio (ISMP)","Audit Finding Resolution","2307","2","http://www.gao.gov/new.items/d071038t.pdfhttp://www.gao.gov/new.items/d08598.pdf","No","09/25/2013","15:06:49"
"429-000001001","1035","429","Nuclear Regulatory Commission","Integrated Source Management Portfolio (ISMP)","Published Agency Strategic Plan","2309","3","http://www.nrc.gov/reading-rm/doc-collections/nuregs/staff/sr1614/v5/sr1614v5.pdf","Yes","11/27/2012","08:05:46"
"429-000001001","1035","429","Nuclear Regulatory Commission","Integrated Source Management Portfolio (ISMP)","Other Requirement","2311","5","http://www.nrc.gov/reading-rm/doc-collections/commission/secys/2007/secy2007-0147/2007-0147scy.pdf","Yes","11/27/2012","08:05:46"
"012-000003615","1047","012","Department of Labor","OWCP Workers' Compensation System (OWCS)","Legislative Mandate","1469","1","http://www.dol.gov/owcp/energy/ http://www.dol.gov/owcp/dcmwc/ http://www.dol.gov/owcp/dlhwc/ http://www.dol.gov/owcp/dfec/","Yes","03/27/2013","16:10:26"
"012-000003615","1047","012","Department of Labor","OWCP Workers' Compensation System (OWCS)","Audit Finding Resolution","3423","2","http://www.gao.gov/products/GAO-10-7","Yes","09/12/2013","17:24:14"
"012-000003615","1047","012","Department of Labor","OWCP Workers' Compensation System (OWCS)","Published Agency Strategic Plan","2451","3","http://www.dol.gov/owcp/OWCP-STRATPLAN-2012-2016.pdf","Yes","03/27/2013","16:10:26"
"011-000002502","1052","011","Department of Justice","FBI National Crime Information Center (NCIC)","Legislative Mandate","537","1","http://www.gpo.gov/fdsys/pkg/USCODE-2011-title28/pdf/USCODE-2011-title28-partII-chap33-sec534.pdfhttp://www.gpo.gov/fdsys/pkg/USCODE-2008-title42/pdf/USCODE-2008-title42-chap151-subchapI-partA-sec16919.pdfhttp://www.gpo.gov/fdsys/granule/USCODE-2010-title42/USCODE-2010-title42-chap72-subchapIV-sec5779/content-detail.htmhttp://www.gpo.gov/fdsys/pkg/PLAW-107publ56/pdf/PLAW-107publ56.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-108publ458/pdf/PLAW-108publ458.pdf","Yes","09/11/2013","07:13:08"
"011-000002502","1052","011","Department of Justice","FBI National Crime Information Center (NCIC)","Published Agency Strategic Plan","539","3","http://www.fbi.gov/about-us/itb/it-strategic-plan-2010-2015http://www.justice.gov/jmd/ocio/it-stategic-plan.htm","No","09/11/2013","07:13:08"
"011-000002502","1052","011","Department of Justice","FBI National Crime Information Center (NCIC)","Other Requirement","541","5","http://www.fbi.gov/about-us/cjis/advisory-policy-boardhttp://www.fbi.gov/about-us/cjis/cc/library/compact-council-handbook","No","09/11/2013","07:13:08"
"016-000002145","1054","016","Social Security Administration","Earnings Redesign","Published Agency Strategic Plan","1745","3","http://www.ssa.gov/asp/index.html","Yes","09/14/2012","10:19:50"
"016-000002253","1056","016","Social Security Administration","National Support Center","Legislative Mandate","1893","1","http://www.gpo.gov/fdsys/pkg/BILLS-111hr1enr/pdf/BILLS-111hr1enr.pdf","Yes","09/14/2012","10:34:07"
"016-000002253","1056","016","Social Security Administration","National Support Center","Audit Finding Resolution","1895","2","http://oig.ssa.gov/audits-and-investigations/audit-reports/A-14-12-12107","Yes","09/13/2013","15:30:24"
"016-000002253","1056","016","Social Security Administration","National Support Center","Published Agency Strategic Plan","1897","3","www.ssa.gov/asp/plan-2013-2016.pdf","Yes","09/13/2013","15:30:24"
